id,lead,sample,feature
258205,1,3781828,R
258215,1,3781966,R
258225,1,3782106,R
258235,1,3782248,R
258244,1,3782391,R
258255,1,3782532,R
258265,1,3782675,R
258274,1,3782817,R
258284,1,3782959,R
258295,1,3783102,R
258305,1,3783242,R
258315,1,3783380,R
258325,1,3783520,R
258334,1,3783656,R
258345,1,3783794,R
258355,1,3783929,R
258365,1,3784069,R
258375,1,3784208,R
258385,1,3784346,R
258395,1,3784487,R
258405,1,3784624,R
258415,1,3784764,R
258425,1,3784903,R
258435,1,3785044,R
258445,1,3785188,R
258454,1,3785331,R
258464,1,3785471,R
258475,1,3785609,R
258485,1,3785745,R
258495,1,3785878,R
258505,1,3786012,R
258515,1,3786144,R
258525,1,3786277,R
258535,1,3786414,R
258545,1,3786558,R
258554,1,3786706,R
258564,1,3786853,R
258575,1,3786995,R
258585,1,3787136,R
258595,1,3787274,R
258605,1,3787412,R
258614,1,3787549,R
258625,1,3787682,R
258635,1,3787812,R
258645,1,3787943,R
258655,1,3788075,R
258664,1,3788210,R
258675,1,3788349,R
258685,1,3788488,R
258694,1,3788633,R
258704,1,3788780,R
258715,1,3788928,R
258725,1,3789070,R
258735,1,3789212,R
258745,1,3789352,R
258755,1,3789490,R
258765,1,3789625,R
258775,1,3789758,R
258785,1,3789894,R
258795,1,3790033,R
258805,1,3790175,R
258815,1,3790318,R
258824,1,3790454,R
258835,1,3790592,R
258845,1,3790728,R
258855,1,3790861,R
258865,1,3790994,R
258875,1,3791124,R
258885,1,3791255,R
258895,1,3791387,R
258905,1,3791518,R
258915,1,3791656,R
258925,1,3791792,R
258935,1,3791927,R
258945,1,3792070,R
258955,1,3792210,R
258965,1,3792347,R
258975,1,3792480,R
258985,1,3792609,R
258995,1,3792736,R
259005,1,3792860,R
259015,1,3792981,R
259025,1,3793100,R
259035,1,3793217,R
259045,1,3793333,R
259055,1,3793447,R
259065,1,3793559,R
259075,1,3793673,R
259085,1,3793784,R
259095,1,3793894,R
259105,1,3794003,R
259115,1,3794112,R
259125,1,3794220,R
259135,1,3794327,R
259145,1,3794436,R
259155,1,3794546,R
259165,1,3794658,R
259175,1,3794772,R
259185,1,3794888,R
259195,1,3795004,R
259205,1,3795123,R
259215,1,3795258,R
259225,1,3795400,R
259235,1,3795570,R
259245,1,3795738,R
259255,1,3795895,R
259265,1,3796041,R
259275,1,3796175,R
259285,1,3796305,R
259295,1,3796434,R
259305,1,3796562,R
259315,1,3796689,R
259325,1,3796817,R
259335,1,3796944,R
259345,1,3797072,R
259355,1,3797199,R
259365,1,3797326,R
259375,1,3797451,R
259385,1,3797576,R
259395,1,3797697,R
259405,1,3797821,R
259415,1,3797944,R
259425,1,3798068,R
259435,1,3798194,R
259445,1,3798321,R
259455,1,3798448,R
259465,1,3798575,R
259475,1,3798706,R
259485,1,3798839,R
259495,1,3798974,R
259505,1,3799110,R
259515,1,3799244,R
259525,1,3799377,R
259534,1,3799508,R
259545,1,3799636,R
259554,1,3799761,R
259565,1,3799885,R
259575,1,3800007,R
259585,1,3800127,R
259595,1,3800249,R
259605,1,3800375,R
259615,1,3800512,R
259625,1,3800658,R
259635,1,3800804,R
259645,1,3800945,R
259655,1,3801087,R
259665,1,3801226,R
259675,1,3801362,R
259685,1,3801495,R
259695,1,3801623,R
259705,1,3801747,R
259715,1,3801869,R
259725,1,3801987,R
259735,1,3802106,R
259745,1,3802226,R
259755,1,3802352,R
259765,1,3802484,R
259775,1,3802620,R
259785,1,3802762,R
259795,1,3802909,R
259804,1,3803055,R
259815,1,3803193,R
259825,1,3803331,R
259835,1,3803469,R
259844,1,3803603,R
259855,1,3803735,R
259865,1,3803864,R
259875,1,3803989,R
259884,1,3804115,R
259894,1,3804239,R
259905,1,3804362,R
259915,1,3804484,R
259925,1,3804608,R
259935,1,3804733,R
259945,1,3804861,R
259955,1,3804990,R
259965,1,3805121,R
259975,1,3805251,R
259985,1,3805378,R
259995,1,3805505,R
260005,1,3805633,R
260015,1,3805763,R
260024,1,3805903,R
260035,1,3806049,R
260045,1,3806188,R
260055,1,3806331,R
260065,1,3806475,R
260075,1,3806618,R
260085,1,3806760,R
260095,1,3806895,R
260105,1,3807030,R
260115,1,3807160,R
260125,1,3807289,R
260135,1,3807417,R
260145,1,3807544,R
260155,1,3807673,R
260164,1,3807802,R
260175,1,3807932,R
260185,1,3808059,R
260195,1,3808187,R
260205,1,3808316,R
260214,1,3808448,R
260224,1,3808582,R
260235,1,3808716,R
260245,1,3808848,R
260254,1,3808984,R
260264,1,3809117,R
260275,1,3809250,R
260285,1,3809380,R
260295,1,3809512,R
260304,1,3809646,R
260314,1,3809786,R
260324,1,3809931,R
260334,1,3810073,R
260345,1,3810207,R
260355,1,3810339,R
260364,1,3810470,R
260374,1,3810601,R
260384,1,3810737,R
260395,1,3810871,R
260405,1,3811007,R
260415,1,3811145,R
260425,1,3811284,R
260435,1,3811431,R
260445,1,3811580,R
260455,1,3811728,R
260465,1,3811872,R
260475,1,3812017,R
260485,1,3812158,R
260495,1,3812295,R
260505,1,3812427,R
260515,1,3812560,R
260525,1,3812696,R
260535,1,3812836,R
260545,1,3812985,R
260555,1,3813139,R
260565,1,3813294,R
260575,1,3813450,R
260585,1,3813604,R
260595,1,3813755,R
260605,1,3813898,R
260615,1,3814038,R
260625,1,3814177,R
260635,1,3814317,R
260645,1,3814456,R
260655,1,3814603,R
260664,1,3814752,R
260675,1,3814902,R
260685,1,3815053,R
260695,1,3815208,R
260705,1,3815359,R
260715,1,3815505,R
260725,1,3815649,R
260735,1,3815793,R
260745,1,3815938,R
260755,1,3816081,R
260765,1,3816224,R
260775,1,3816369,R
260785,1,3816510,R
260795,1,3816648,R
260805,1,3816786,R
260815,1,3816925,R
260825,1,3817067,R
260835,1,3817206,R
260845,1,3817346,R
260855,1,3817491,R
260865,1,3817637,R
260875,1,3817777,R
260885,1,3817916,R
260895,1,3818055,R
260905,1,3818191,R
260915,1,3818325,R
260925,1,3818459,R
260935,1,3818600,R
260945,1,3818742,R
260955,1,3818882,R
260965,1,3819022,R
260975,1,3819165,R
260985,1,3819307,R
260995,1,3819447,R
261005,1,3819588,R
261015,1,3819730,R
261025,1,3819869,R
261035,1,3820003,R
261045,1,3820138,R
261055,1,3820276,R
261065,1,3820413,R
261075,1,3820549,R
261085,1,3820686,R
261095,1,3820826,R
261105,1,3820967,R
261115,1,3821107,R
261125,1,3821248,R
261135,1,3821390,R
261145,1,3821529,R
261155,1,3821664,R
261165,1,3821799,R
261175,1,3821935,R
261185,1,3822071,R
261195,1,3822204,R
261205,1,3822338,R
261215,1,3822475,R
261224,1,3822616,R
261235,1,3822757,R
261245,1,3822899,R
261255,1,3823043,R
261265,1,3823187,R
261275,1,3823327,R
261285,1,3823466,R
261295,1,3823603,R
261305,1,3823738,R
261315,1,3823869,R
261325,1,3823998,R
261335,1,3824128,R
261345,1,3824254,R
261355,1,3824376,R
261365,1,3824497,R
261375,1,3824618,R
261385,1,3824738,R
261395,1,3824858,R
261405,1,3824978,R
261415,1,3825100,R
261424,1,3825226,R
261435,1,3825356,R
261445,1,3825487,R
261455,1,3825618,R
261465,1,3825750,R
261475,1,3825884,R
261485,1,3826016,R
261495,1,3826146,R
261505,1,3826274,R
261515,1,3826403,R
261524,1,3826532,R
261535,1,3826664,R
261545,1,3826793,R
261555,1,3826925,R
261565,1,3827058,R
261575,1,3827193,R
261585,1,3827329,R
261595,1,3827465,R
261604,1,3827602,R
261615,1,3827739,R
261625,1,3827873,R
261635,1,3828006,R
261644,1,3828137,R
261655,1,3828266,R
261665,1,3828393,R
261675,1,3828520,R
261685,1,3828648,R
261694,1,3828777,R
261704,1,3828910,R
261715,1,3829044,R
261725,1,3829178,R
261735,1,3829313,R
261744,1,3829446,R
261755,1,3829575,R
261765,1,3829703,R
261775,1,3829830,R
261784,1,3829953,R
261794,1,3830076,R
261805,1,3830199,R
261815,1,3830322,R
261825,1,3830446,R
261835,1,3830572,R
261844,1,3830699,R
261854,1,3830828,R
261865,1,3830962,R
261875,1,3831096,R
261884,1,3831234,R
261894,1,3831377,R
261904,1,3831520,R
261915,1,3831662,R
261925,1,3831800,R
261935,1,3831939,R
261945,1,3832076,R
261955,1,3832210,R
261965,1,3832338,R
261975,1,3832463,R
261985,1,3832588,R
261995,1,3832713,R
262005,1,3832841,R
262015,1,3832974,R
262025,1,3833108,R
262035,1,3833248,R
262045,1,3833388,R
262055,1,3833532,R
262065,1,3833674,R
262075,1,3833813,R
262085,1,3833953,R
262095,1,3834092,R
262105,1,3834229,R
262115,1,3834365,R
262125,1,3834505,R
262134,1,3834645,R
262145,1,3834787,R
262155,1,3834927,R
262165,1,3835065,R
262175,1,3835204,R
262185,1,3835343,R
262195,1,3835478,R
262205,1,3835611,R
262214,1,3835745,R
262224,1,3835878,R
262235,1,3836010,R
262245,1,3836139,R
262255,1,3836273,R
262264,1,3836408,R
262275,1,3836550,R
262285,1,3836692,R
262295,1,3836834,R
262305,1,3836976,R
262315,1,3837118,R
262325,1,3837255,R
262335,1,3837393,R
262345,1,3837528,R
262355,1,3837661,R
262365,1,3837790,R
262375,1,3837918,R
262385,1,3838048,R
262394,1,3838178,R
262405,1,3838311,R
262415,1,3838446,R
262425,1,3838584,R
262435,1,3838726,R
262445,1,3838869,R
262455,1,3839008,R
262465,1,3839147,R
262475,1,3839284,R
262485,1,3839419,R
262495,1,3839551,R
262505,1,3839678,R
262515,1,3839805,R
262525,1,3839929,R
262535,1,3840053,R
262545,1,3840177,R
262555,1,3840301,R
262565,1,3840429,R
262575,1,3840556,R
262585,1,3840688,R
262595,1,3840822,R
262605,1,3840962,R
262615,1,3841104,R
262625,1,3841245,R
262635,1,3841381,R
262645,1,3841514,R
262655,1,3841646,R
262665,1,3841777,R
262675,1,3841907,R
262685,1,3842035,R
262695,1,3842162,R
262705,1,3842284,R
262715,1,3842404,R
262725,1,3842522,R
262735,1,3842641,R
262745,1,3842763,R
262755,1,3842907,R
262765,1,3843069,R
262775,1,3843235,R
262784,1,3843410,R
262795,1,3843591,R
262805,1,3843771,R
262814,1,3843946,R
262825,1,3844108,R
262835,1,3844261,R
262845,1,3844408,R
262855,1,3844551,R
262865,1,3844691,R
262875,1,3844828,R
262885,1,3844964,R
262895,1,3845101,R
262905,1,3845237,R
262915,1,3845372,R
262925,1,3845505,R
262935,1,3845638,R
262945,1,3845771,R
262955,1,3845903,R
262965,1,3846034,R
262975,1,3846162,R
262985,1,3846291,R
262995,1,3846419,R
263005,1,3846546,R
263015,1,3846674,R
263025,1,3846808,R
263035,1,3846945,R
263045,1,3847085,R
263055,1,3847230,R
263065,1,3847378,R
263075,1,3847533,R
263085,1,3847683,R
263095,1,3847835,R
263105,1,3847983,R
263115,1,3848126,R
263125,1,3848264,R
263135,1,3848400,R
263145,1,3848535,R
263155,1,3848667,R
263165,1,3848799,R
263175,1,3848934,R
263185,1,3849070,R
263195,1,3849211,R
263205,1,3849352,R
263215,1,3849498,R
263225,1,3849644,R
263235,1,3849794,R
263245,1,3849936,R
263255,1,3850082,R
263265,1,3850225,R
263275,1,3850369,R
263285,1,3850507,R
263295,1,3850651,R
263305,1,3850796,R
263315,1,3850947,R
263325,1,3851099,R
263335,1,3851253,R
263345,1,3851405,R
263355,1,3851558,R
263365,1,3851706,R
263375,1,3851852,R
263385,1,3851999,R
263395,1,3852146,R
263405,1,3852288,R
263415,1,3852430,R
263425,1,3852575,R
263435,1,3852722,R
263445,1,3852868,R
263455,1,3853017,R
263465,1,3853165,R
263475,1,3853313,R
263485,1,3853457,R
263495,1,3853600,R
263505,1,3853745,R
263515,1,3853889,R
263525,1,3854032,R
263535,1,3854173,R
263545,1,3854315,R
263555,1,3854459,R
263565,1,3854600,R
263575,1,3854741,R
263585,1,3854885,R
263595,1,3855031,R
263605,1,3855176,R
263615,1,3855321,R
263625,1,3855465,R
263635,1,3855609,R
263645,1,3855749,R
263655,1,3855892,R
263665,1,3856036,R
263675,1,3856179,R
263685,1,3856319,R
263695,1,3856459,R
263705,1,3856599,R
263715,1,3856737,R
263725,1,3856871,R
263735,1,3857006,R
263745,1,3857141,R
263755,1,3857276,R
263765,1,3857409,R
263775,1,3857538,R
263785,1,3857669,R
263795,1,3857800,R
263805,1,3857931,R
263815,1,3858059,R
263825,1,3858189,R
263835,1,3858319,R
263845,1,3858451,R
263855,1,3858585,R
263865,1,3858717,R
263875,1,3858848,R
263885,1,3858981,R
263895,1,3859113,R
263905,1,3859243,R
263915,1,3859371,R
263925,1,3859501,R
263935,1,3859631,R
263945,1,3859761,R
263955,1,3859891,R
263965,1,3860023,R
263975,1,3860156,R
263985,1,3860289,R
263995,1,3860424,R
264005,1,3860560,R
264015,1,3860694,R
264025,1,3860829,R
264035,1,3860961,R
264045,1,3861092,R
264055,1,3861225,R
264065,1,3861360,R
264075,1,3861493,R
264085,1,3861632,R
264095,1,3861770,R
264105,1,3861902,R
264115,1,3862035,R
264125,1,3862166,R
264135,1,3862297,R
264145,1,3862424,R
264155,1,3862553,R
264165,1,3862680,R
264175,1,3862807,R
264184,1,3862932,R
264194,1,3863057,R
264204,1,3863181,R
264215,1,3863304,R
264225,1,3863425,R
264234,1,3863547,R
264244,1,3863671,R
264254,1,3863800,R
264264,1,3863931,R
264275,1,3864065,R
264285,1,3864198,R
264295,1,3864335,R
264305,1,3864480,R
264315,1,3864629,R
264325,1,3864774,R
264335,1,3864921,R
264345,1,3865066,R
264355,1,3865210,R
264365,1,3865354,R
264375,1,3865495,R
264385,1,3865637,R
264395,1,3865779,R
264405,1,3865921,R
264415,1,3866063,R
264425,1,3866201,R
264435,1,3866341,R
264445,1,3866481,R
264455,1,3866625,R
264465,1,3866769,R
264475,1,3866915,R
264485,1,3867065,R
264495,1,3867218,R
264505,1,3867366,R
264515,1,3867517,R
264525,1,3867669,R
264535,1,3867822,R
264545,1,3867974,R
264555,1,3868122,R
264565,1,3868266,R
264575,1,3868408,R
264585,1,3868550,R
264595,1,3868687,R
264605,1,3868822,R
264615,1,3868957,R
264625,1,3869092,R
264635,1,3869223,R
264645,1,3869353,R
264655,1,3869483,R
264665,1,3869614,R
264675,1,3869749,R
264685,1,3869889,R
264695,1,3870025,R
264705,1,3870162,R
264715,1,3870298,R
264725,1,3870433,R
264735,1,3870564,R
264745,1,3870697,R
264755,1,3870830,R
264765,1,3870962,R
264775,1,3871090,R
264785,1,3871226,R
264795,1,3871360,R
264805,1,3871495,R
264815,1,3871628,R
264825,1,3871760,R
264835,1,3871894,R
264845,1,3872030,R
264855,1,3872167,R
264865,1,3872300,R
264875,1,3872433,R
264885,1,3872564,R
264895,1,3872694,R
264905,1,3872821,R
264915,1,3872949,R
264925,1,3873077,R
264934,1,3873206,R
264945,1,3873338,R
264955,1,3873469,R
264965,1,3873607,R
264974,1,3873745,R
264984,1,3873890,R
264995,1,3874039,R
265005,1,3874186,R
265014,1,3874336,R
265024,1,3874486,R
265035,1,3874639,R
265045,1,3874785,R
265054,1,3874933,R
265064,1,3875077,R
265074,1,3875220,R
265085,1,3875359,R
265094,1,3875501,R
265104,1,3875644,R
265114,1,3875787,R
265124,1,3875931,R
265134,1,3876078,R
265144,1,3876227,R
265155,1,3876372,R
265165,1,3876513,R
265174,1,3876657,R
265184,1,3876801,R
265194,1,3876942,R
265205,1,3877081,R
265214,1,3877221,R
265224,1,3877359,R
265235,1,3877493,R
265244,1,3877628,R
265255,1,3877762,R
265265,1,3877893,R
265274,1,3878024,R
265284,1,3878154,R
265294,1,3878285,R
265305,1,3878416,R
265315,1,3878550,R
265325,1,3878687,R
265334,1,3878823,R
265345,1,3878958,R
265355,1,3879093,R
265365,1,3879228,R
265375,1,3879363,R
265385,1,3879495,R
265395,1,3879624,R
265405,1,3879754,R
265415,1,3879883,R
265425,1,3880011,R
265435,1,3880137,R
265445,1,3880262,R
265455,1,3880387,R
265464,1,3880513,R
265475,1,3880641,R
265485,1,3880768,R
265495,1,3880898,R
265505,1,3881028,R
265514,1,3881158,R
265525,1,3881289,R
265535,1,3881418,R
265544,1,3881549,R
265555,1,3881683,R
265565,1,3881817,R
265574,1,3881963,R
265585,1,3882109,R
265595,1,3882253,R
265605,1,3882397,R
265614,1,3882543,R
265624,1,3882688,R
265635,1,3882831,R
265645,1,3882971,R
265654,1,3883113,R
265664,1,3883252,R
265675,1,3883389,R
265685,1,3883525,R
265695,1,3883664,R
265704,1,3883802,R
265715,1,3883938,R
265725,1,3884076,R
265734,1,3884216,R
265744,1,3884356,R
265755,1,3884495,R
265765,1,3884632,R
265774,1,3884770,R
265784,1,3884908,R
265795,1,3885045,R
265805,1,3885180,R
265814,1,3885316,R
265824,1,3885451,R
265835,1,3885583,R
265845,1,3885714,R
265854,1,3885845,R
265864,1,3885977,R
265874,1,3886110,R
265885,1,3886243,R
265895,1,3886376,R
265904,1,3886513,R
265914,1,3886650,R
265925,1,3886787,R
265935,1,3886921,R
265945,1,3887056,R
265954,1,3887192,R
265964,1,3887326,R
265975,1,3887457,R
265984,1,3887590,R
265994,1,3887724,R
266004,1,3887858,R
266015,1,3887990,R
266025,1,3888121,R
266034,1,3888253,R
266044,1,3888385,R
266055,1,3888514,R
266065,1,3888641,R
266075,1,3888768,R
266085,1,3888895,R
266095,1,3889021,R
266105,1,3889149,R
266115,1,3889277,R
266125,1,3889404,R
266134,1,3889531,R
266145,1,3889658,R
266155,1,3889784,R
266165,1,3889909,R
266175,1,3890035,R
266185,1,3890162,R
266195,1,3890291,R
266205,1,3890419,R
266215,1,3890550,R
266225,1,3890686,R
266235,1,3890827,R
266245,1,3890972,R
266255,1,3891118,R
266265,1,3891260,R
266275,1,3891401,R
266285,1,3891541,R
266295,1,3891675,R
266305,1,3891807,R
266315,1,3891933,R
266325,1,3892059,R
266335,1,3892190,R
266345,1,3892321,R
266355,1,3892451,R
266365,1,3892583,R
266375,1,3892716,R
266385,1,3892849,R
266395,1,3892981,R
266405,1,3893115,R
266415,1,3893245,R
266425,1,3893377,R
266435,1,3893508,R
266445,1,3893639,R
266455,1,3893771,R
266465,1,3893902,R
266475,1,3894031,R
266485,1,3894158,R
266495,1,3894287,R
266505,1,3894416,R
266515,1,3894549,R
266525,1,3894687,R
266535,1,3894828,R
266544,1,3894970,R
266554,1,3895112,R
266565,1,3895251,R
266575,1,3895385,R
266585,1,3895516,R
266595,1,3895647,R
266605,1,3895778,R
266615,1,3895913,R
266625,1,3896048,R
266635,1,3896183,R
266645,1,3896314,R
266655,1,3896448,R
266665,1,3896582,R
266675,1,3896716,R
266685,1,3896848,R
266695,1,3896980,R
266705,1,3897113,R
266715,1,3897244,R
266725,1,3897375,R
266735,1,3897502,R
266745,1,3897632,R
266755,1,3897762,R
266765,1,3897893,R
266775,1,3898027,R
266785,1,3898170,R
266795,1,3898315,R
266805,1,3898459,R
266815,1,3898605,R
266825,1,3898747,R
266835,1,3898889,R
266845,1,3899027,R
266855,1,3899161,R
266865,1,3899295,R
266875,1,3899426,R
266885,1,3899555,R
266895,1,3899681,R
266905,1,3899808,R
266915,1,3899933,R
266925,1,3900065,R
266935,1,3900201,R
266945,1,3900341,R
266955,1,3900483,R
266965,1,3900628,R
266975,1,3900768,R
266985,1,3900903,R
266995,1,3901035,R
267005,1,3901165,R
267015,1,3901295,R
267025,1,3901426,R
267035,1,3901557,R
267045,1,3901692,R
267055,1,3901830,R
267065,1,3901971,R
267075,1,3902109,R
267085,1,3902248,R
267095,1,3902387,R
267105,1,3902526,R
267115,1,3902663,R
267125,1,3902799,R
267135,1,3902935,R
267145,1,3903073,R
267155,1,3903209,R
267165,1,3903344,R
267175,1,3903479,R
267185,1,3903615,R
267195,1,3903749,R
267205,1,3903883,R
267215,1,3904017,R
267225,1,3904151,R
267235,1,3904281,R
267245,1,3904410,R
267255,1,3904538,R
267265,1,3904666,R
267275,1,3904794,R
267285,1,3904920,R
267295,1,3905046,R
267305,1,3905173,R
267315,1,3905300,R
267325,1,3905426,R
267335,1,3905554,R
267344,1,3905682,R
267354,1,3905811,R
267365,1,3905940,R
267375,1,3906070,R
267385,1,3906198,R
267395,1,3906326,R
267405,1,3906452,R
267415,1,3906576,R
267425,1,3906700,R
267435,1,3906822,R
267445,1,3906942,R
267455,1,3907062,R
267465,1,3907184,R
267475,1,3907312,R
267485,1,3907442,R
267495,1,3907579,R
267505,1,3907723,R
267515,1,3907871,R
267525,1,3908021,R
267535,1,3908170,R
267545,1,3908317,R
267555,1,3908458,R
267565,1,3908596,R
267575,1,3908732,R
267585,1,3908868,R
267595,1,3909002,R
267605,1,3909137,R
267615,1,3909272,R
267625,1,3909407,R
267635,1,3909542,R
267645,1,3909676,R
267655,1,3909812,R
267665,1,3909948,R
267675,1,3910085,R
267685,1,3910220,R
267695,1,3910355,R
267705,1,3910492,R
267715,1,3910628,R
267725,1,3910764,R
267735,1,3910901,R
267745,1,3911036,R
267755,1,3911169,R
267765,1,3911303,R
267775,1,3911436,R
267785,1,3911567,R
267795,1,3911694,R
267805,1,3911823,R
267815,1,3911953,R
267825,1,3912083,R
267835,1,3912219,R
267845,1,3912358,R
267855,1,3912497,R
267865,1,3912636,R
267875,1,3912776,R
267885,1,3912914,R
267895,1,3913051,R
267905,1,3913184,R
267915,1,3913315,R
267925,1,3913448,R
267935,1,3913580,R
267945,1,3913713,R
267955,1,3913848,R
267965,1,3913986,R
267975,1,3914123,R
267985,1,3914264,R
267995,1,3914401,R
268005,1,3914537,R
268015,1,3914667,R
268025,1,3914796,R
268035,1,3914924,R
268045,1,3915048,R
268055,1,3915170,R
268065,1,3915292,R
268075,1,3915413,R
268085,1,3915538,R
268095,1,3915665,R
268105,1,3915793,R
268115,1,3915923,R
268125,1,3916052,R
268135,1,3916181,R
268145,1,3916307,R
268155,1,3916431,R
268165,1,3916556,R
268175,1,3916680,R
268185,1,3916802,R
268195,1,3916923,R
268205,1,3917043,R
268215,1,3917163,R
268225,1,3917280,R
268235,1,3917399,R
268245,1,3917523,R
268255,1,3917652,R
268265,1,3917794,R
268275,1,3917941,R
268285,1,3918098,R
268295,1,3918261,R
268305,1,3918425,R
268315,1,3918579,R
268325,1,3918735,R
268335,1,3918888,R
268345,1,3919034,R
268355,1,3919181,R
268365,1,3919322,R
268375,1,3919460,R
268385,1,3919595,R
268395,1,3919733,R
268405,1,3919869,R
268415,1,3920008,R
268425,1,3920143,R
268435,1,3920276,R
268445,1,3920409,R
268455,1,3920545,R
268465,1,3920680,R
268475,1,3920815,R
268485,1,3920952,R
268495,1,3921090,R
268505,1,3921231,R
268515,1,3921370,R
268525,1,3921514,R
268535,1,3921662,R
268545,1,3921813,R
268555,1,3921957,R
268565,1,3922105,R
268575,1,3922248,R
268585,1,3922391,R
268595,1,3922526,R
268605,1,3922666,R
268615,1,3922803,R
268625,1,3922937,R
268635,1,3923067,R
268645,1,3923201,R
268655,1,3923332,R
268665,1,3923464,R
268675,1,3923597,R
268685,1,3923728,R
268695,1,3923858,R
268705,1,3923984,R
268715,1,3924109,R
268725,1,3924234,R
268735,1,3924356,R
268745,1,3924481,R
268755,1,3924613,R
268765,1,3924756,R
268775,1,3924903,R
268785,1,3925052,R
268795,1,3925209,R
268805,1,3925357,R
268815,1,3925505,R
268825,1,3925648,R
268835,1,3925791,R
268845,1,3925935,R
268855,1,3926076,R
268865,1,3926210,R
268875,1,3926336,R
268885,1,3926462,R
268895,1,3926583,R
268905,1,3926707,R
268915,1,3926831,R
268924,1,3926958,R
268934,1,3927090,R
268945,1,3927220,R
268955,1,3927355,R
268964,1,3927492,R
268975,1,3927634,R
268985,1,3927777,R
268995,1,3927923,R
269005,1,3928067,R
269014,1,3928210,R
269025,1,3928349,R
269035,1,3928483,R
269045,1,3928618,R
269055,1,3928758,R
269065,1,3928908,R
269075,1,3929060,R
269085,1,3929211,R
269095,1,3929362,R
269105,1,3929508,R
269115,1,3929649,R
269125,1,3929788,R
269135,1,3929926,R
269145,1,3930065,R
269155,1,3930204,R
269165,1,3930346,R
269175,1,3930487,R
269185,1,3930622,R
269195,1,3930755,R
269205,1,3930891,R
269215,1,3931035,R
269225,1,3931179,R
269235,1,3931326,R
269245,1,3931470,R
269255,1,3931611,R
269265,1,3931749,R
269275,1,3931882,R
269285,1,3932012,R
269295,1,3932141,R
269305,1,3932272,R
269315,1,3932406,R
269325,1,3932547,R
269334,1,3932701,R
269344,1,3932857,R
269355,1,3933013,R
269364,1,3933170,R
269375,1,3933331,R
269384,1,3933494,R
269395,1,3933655,R
269405,1,3933804,R
269415,1,3933956,R
269425,1,3934106,R
269434,1,3934251,R
269445,1,3934388,R
269455,1,3934522,R
269465,1,3934655,R
269475,1,3934787,R
269485,1,3934922,R
269495,1,3935061,R
269505,1,3935200,R
269515,1,3935339,R
269525,1,3935484,R
269535,1,3935631,R
269545,1,3935780,R
269555,1,3935923,R
269565,1,3936071,R
269575,1,3936213,R
269585,1,3936351,R
269595,1,3936485,R
269605,1,3936621,R
269615,1,3936755,R
269625,1,3936886,R
269635,1,3937014,R
269645,1,3937142,R
269655,1,3937272,R
269664,1,3937403,R
269675,1,3937537,R
269685,1,3937672,R
269695,1,3937812,R
269705,1,3937952,R
269715,1,3938093,R
269725,1,3938227,R
269735,1,3938362,R
269745,1,3938495,R
269755,1,3938627,R
269765,1,3938759,R
269775,1,3938887,R
269785,1,3939019,R
269795,1,3939151,R
269805,1,3939290,R
269815,1,3939436,R
269825,1,3939576,R
269835,1,3939717,R
269845,1,3939853,R
269855,1,3939989,R
269865,1,3940125,R
269875,1,3940259,R
269885,1,3940390,R
269895,1,3940518,R
269905,1,3940646,R
269915,1,3940774,R
269925,1,3940908,R
269935,1,3941045,R
269945,1,3941178,R
269955,1,3941318,R
269965,1,3941455,R
269975,1,3941598,R
269985,1,3941751,R
269995,1,3941910,R
270005,1,3942068,R
270015,1,3942222,R
270022,1,3942376,R
270032,1,3942525,R
270042,1,3942663,R
270052,1,3942799,R
270062,1,3942932,R
270072,1,3943063,R
270082,1,3943192,R
270092,1,3943322,R
270102,1,3943453,R
270112,1,3943583,R
270122,1,3943709,R
270132,1,3943837,R
270142,1,3943965,R
270152,1,3944093,R
270162,1,3944222,R
270172,1,3944351,R
270181,1,3944485,R
270192,1,3944618,R
270202,1,3944750,R
270212,1,3944881,R
270222,1,3945014,R
270232,1,3945146,R
270242,1,3945277,R
270252,1,3945411,R
270262,1,3945543,R
270272,1,3945674,R
270282,1,3945800,R
270292,1,3945927,R
270302,1,3946054,R
270312,1,3946179,R
270322,1,3946303,R
270332,1,3946424,R
270342,1,3946547,R
270352,1,3946669,R
270362,1,3946793,R
270372,1,3946916,R
270382,1,3947042,R
270392,1,3947171,R
270402,1,3947306,R
270412,1,3947445,R
270422,1,3947585,R
270432,1,3947721,R
270442,1,3947854,R
270452,1,3947982,R
270462,1,3948106,R
270472,1,3948225,R
270482,1,3948344,R
270492,1,3948461,R
270502,1,3948583,R
270512,1,3948719,R
270521,1,3948891,R
270532,1,3949064,R
270542,1,3949237,R
270552,1,3949427,R
270561,1,3949612,R
270572,1,3949778,R
270582,1,3949931,R
270592,1,3950078,R
270602,1,3950226,R
270612,1,3950374,R
270622,1,3950519,R
270632,1,3950658,R
270642,1,3950792,R
270652,1,3950924,R
270662,1,3951052,R
270672,1,3951180,R
270682,1,3951309,R
270692,1,3951438,R
270702,1,3951572,R
270712,1,3951707,R
270722,1,3951847,R
270732,1,3951989,R
270742,1,3952127,R
270752,1,3952261,R
270762,1,3952393,R
270772,1,3952529,R
270782,1,3952667,R
270792,1,3952814,R
270802,1,3952964,R
270812,1,3953108,R
270822,1,3953245,R
270832,1,3953375,R
270842,1,3953503,R
270852,1,3953629,R
270862,1,3953757,R
270872,1,3953891,R
270882,1,3954033,R
270892,1,3954180,R
270902,1,3954329,R
