id,lead,sample,feature
1212407,2,2236757,R
1212417,2,2236889,R
1212427,2,2237022,R
1212437,2,2237157,R
1212448,2,2237293,R
1212458,2,2237425,R
1212469,2,2237556,R
1212476,2,2237690,R
1212486,2,2237829,R
1212497,2,2237971,R
1212504,2,2238116,R
1212515,2,2238267,R
1212526,2,2238420,R
1212536,2,2238572,R
1212546,2,2238721,R
1212556,2,2238865,R
1212567,2,2239007,R
1212577,2,2239140,R
1212587,2,2239273,R
1212597,2,2239409,R
1212607,2,2239549,R
1212617,2,2239692,R
1212627,2,2239838,R
1212634,2,2239983,R
1212644,2,2240129,R
1212654,2,2240274,R
1212664,2,2240418,R
1212674,2,2240562,R
1212684,2,2240705,R
1212694,2,2240845,R
1212704,2,2240980,R
1212714,2,2241113,R
1212724,2,2241244,R
1212732,2,2241376,R
1212742,2,2241512,R
1212752,2,2241649,R
1212763,2,2241792,R
1212773,2,2241940,R
1212783,2,2242081,R
1212794,2,2242223,R
1212805,2,2242364,R
1212815,2,2242505,R
1212822,2,2242640,R
1212832,2,2242774,R
1212842,2,2242905,R
1212853,2,2243039,R
1212864,2,2243176,R
1212874,2,2243317,R
1212884,2,2243463,R
1212894,2,2243612,R
1212905,2,2243759,R
1212915,2,2243906,R
1212925,2,2244048,R
1212936,2,2244188,R
1212946,2,2244323,R
1212956,2,2244456,R
1212963,2,2244588,R
1212970,2,2244720,R
1212980,2,2244861,R
1212990,2,2245025,R
1213000,2,2245195,R
1213008,2,2245370,R
1213018,2,2245545,R
1213028,2,2245714,R
1213038,2,2245875,R
1213045,2,2246025,R
1213055,2,2246175,R
1213065,2,2246324,R
1213075,2,2246468,R
1213085,2,2246610,R
1213095,2,2246751,R
1213105,2,2246891,R
1213115,2,2247031,R
1213125,2,2247171,R
1213136,2,2247308,R
1213146,2,2247449,R
1213156,2,2247587,R
1213167,2,2247723,R
1213177,2,2247856,R
1213184,2,2247989,R
1213195,2,2248123,R
1213206,2,2248264,R
1213216,2,2248404,R
1213223,2,2248549,R
1213233,2,2248693,R
1213244,2,2248840,R
1213254,2,2248986,R
1213264,2,2249129,R
1213274,2,2249276,R
1213285,2,2249420,R
1213295,2,2249565,R
1213306,2,2249708,R
1213316,2,2249848,R
1213326,2,2249986,R
1213337,2,2250118,R
1213347,2,2250249,R
1213354,2,2250381,R
1213364,2,2250515,R
1213375,2,2250650,R
1213385,2,2250788,R
1213392,2,2250930,R
1213402,2,2251076,R
1213413,2,2251219,R
1213423,2,2251359,R
1213430,2,2251498,R
1213440,2,2251637,R
1213450,2,2251772,R
1213460,2,2251907,R
1213470,2,2252040,R
1213480,2,2252173,R
1213490,2,2252308,R
1213500,2,2252446,R
1213510,2,2252579,R
1213517,2,2252713,R
1213524,2,2252853,R
1213534,2,2252997,R
1213544,2,2253138,R
1213554,2,2253278,R
1213564,2,2253418,R
1213571,2,2253560,R
1213581,2,2253703,R
1213591,2,2253849,R
1213602,2,2253996,R
1213612,2,2254145,R
1213622,2,2254291,R
1213632,2,2254442,R
1213643,2,2254592,R
1213650,2,2254742,R
1213660,2,2254891,R
1213670,2,2255036,R
1213680,2,2255180,R
1213690,2,2255326,R
1213700,2,2255468,R
1213710,2,2255609,R
1213720,2,2255746,R
1213730,2,2255881,R
1213740,2,2256017,R
1213747,2,2256153,R
1213757,2,2256286,R
1213767,2,2256423,R
1213777,2,2256557,R
1213787,2,2256687,R
1213797,2,2256814,R
1213807,2,2256946,R
1213814,2,2257082,R
1213824,2,2257225,R
1213834,2,2257376,R
1213844,2,2257529,R
1213854,2,2257684,R
1213861,2,2257843,R
1213871,2,2257999,R
1213881,2,2258150,R
1213891,2,2258291,R
1213901,2,2258430,R
1213911,2,2258566,R
1213921,2,2258698,R
1213932,2,2258831,R
1213939,2,2258965,R
1213949,2,2259106,R
1213959,2,2259257,R
1213967,2,2259412,R
1213977,2,2259559,R
1213988,2,2259704,R
1213998,2,2259849,R
1214005,2,2259992,R
1214015,2,2260130,R
1214022,2,2260267,R
1214032,2,2260398,R
1214042,2,2260527,R
1214052,2,2260654,R
1214063,2,2260786,R
1214074,2,2260920,R
1214084,2,2261062,R
1214095,2,2261208,R
1214105,2,2261358,R
1214115,2,2261507,R
1214125,2,2261656,R
1214132,2,2261802,R
1214139,2,2261946,R
1214147,2,2262084,R
1214154,2,2262220,R
1214164,2,2262354,R
1214174,2,2262487,R
1214181,2,2262619,R
1214191,2,2262755,R
1214202,2,2262895,R
1214212,2,2263046,R
1214222,2,2263202,R
1214232,2,2263362,R
1214242,2,2263526,R
1214253,2,2263691,R
1214263,2,2263853,R
1214273,2,2264010,R
1214283,2,2264161,R
1214293,2,2264311,R
1214303,2,2264456,R
1214313,2,2264601,R
1214323,2,2264744,R
1214333,2,2264887,R
1214343,2,2265030,R
1214354,2,2265168,R
1214365,2,2265306,R
1214376,2,2265448,R
1214387,2,2265592,R
1214397,2,2265742,R
1214407,2,2265894,R
1214417,2,2266049,R
1214427,2,2266204,R
1214434,2,2266351,R
1214444,2,2266492,R
1214454,2,2266634,R
1214464,2,2266771,R
1214475,2,2266904,R
1214482,2,2267041,R
1214492,2,2267174,R
1214502,2,2267305,R
1214512,2,2267437,R
1214522,2,2267574,R
1214532,2,2267713,R
1214543,2,2267861,R
1214551,2,2268008,R
1214561,2,2268147,R
1214571,2,2268291,R
1214581,2,2268430,R
1214591,2,2268569,R
1214598,2,2268708,R
1214606,2,2268847,R
1214613,2,2268987,R
1214624,2,2269123,R
1214634,2,2269261,R
1214645,2,2269395,R
1214655,2,2269529,R
1214665,2,2269664,R
1214675,2,2269799,R
1214686,2,2269932,R
1214696,2,2270066,R
1214707,2,2270203,R
1214717,2,2270343,R
1214727,2,2270482,R
1214737,2,2270622,R
1214747,2,2270763,R
1214757,2,2270909,R
1214767,2,2271058,R
1214777,2,2271203,R
1214788,2,2271344,R
1214798,2,2271481,R
1214805,2,2271617,R
1214815,2,2271751,R
1214825,2,2271883,R
1214835,2,2272015,R
1214845,2,2272147,R
1214855,2,2272281,R
1214865,2,2272414,R
1214875,2,2272554,R
1214885,2,2272698,R
1214895,2,2272845,R
1214906,2,2272994,R
1214916,2,2273137,R
1214926,2,2273281,R
1214936,2,2273422,R
1214946,2,2273567,R
1214956,2,2273711,R
1214966,2,2273854,R
1214976,2,2273999,R
1214984,2,2274139,R
1214994,2,2274280,R
1215004,2,2274418,R
1215015,2,2274555,R
1215025,2,2274690,R
1215035,2,2274825,R
1215045,2,2274963,R
1215055,2,2275098,R
1215065,2,2275233,R
1215073,2,2275372,R
1215083,2,2275515,R
1215093,2,2275662,R
1215103,2,2275806,R
1215113,2,2275947,R
1215120,2,2276083,R
1215130,2,2276214,R
1215140,2,2276344,R
1215147,2,2276472,R
1215157,2,2276598,R
1215167,2,2276725,R
1215177,2,2276851,R
1215187,2,2276981,R
1215197,2,2277111,R
1215208,2,2277251,R
1215218,2,2277394,R
1215228,2,2277542,R
1215238,2,2277694,R
1215249,2,2277843,R
1215259,2,2277987,R
1215267,2,2278127,R
1215278,2,2278264,R
1215288,2,2278397,R
1215299,2,2278527,R
1215306,2,2278655,R
1215317,2,2278780,R
1215327,2,2278907,R
1215337,2,2279043,R
1215348,2,2279182,R
1215358,2,2279326,R
1215368,2,2279477,R
1215378,2,2279639,R
1215385,2,2279801,R
1215396,2,2279964,R
1215403,2,2280121,R
1215413,2,2280273,R
1215423,2,2280414,R
1215433,2,2280557,R
1215443,2,2280691,R
1215450,2,2280823,R
1215460,2,2280953,R
1215470,2,2281085,R
1215480,2,2281218,R
1215490,2,2281353,R
1215500,2,2281488,R
1215507,2,2281625,R
1215517,2,2281763,R
1215527,2,2281899,R
1215534,2,2282033,R
1215545,2,2282165,R
1215552,2,2282296,R
1215562,2,2282430,R
1215572,2,2282563,R
1215582,2,2282701,R
1215592,2,2282845,R
1215602,2,2282994,R
1215613,2,2283143,R
1215623,2,2283289,R
1215633,2,2283430,R
1215643,2,2283567,R
1215650,2,2283700,R
1215660,2,2283831,R
1215668,2,2283960,R
1215678,2,2284091,R
1215688,2,2284221,R
1215695,2,2284357,R
1215705,2,2284499,R
1215715,2,2284653,R
1215725,2,2284813,R
1215736,2,2284971,R
1215746,2,2285125,R
1215756,2,2285275,R
1215766,2,2285418,R
1215776,2,2285557,R
1215783,2,2285694,R
1215793,2,2285830,R
1215803,2,2285965,R
1215810,2,2286098,R
1215820,2,2286229,R
1215827,2,2286362,R
1215834,2,2286498,R
1215844,2,2286635,R
1215855,2,2286772,R
1215862,2,2286909,R
1215872,2,2287049,R
1215879,2,2287189,R
1215889,2,2287329,R
1215899,2,2287470,R
1215909,2,2287612,R
1215916,2,2287751,R
1215927,2,2287892,R
1215937,2,2288035,R
1215947,2,2288181,R
1215957,2,2288325,R
1215967,2,2288472,R
1215977,2,2288614,R
1215987,2,2288754,R
1215997,2,2288891,R
1216007,2,2289022,R
1216015,2,2289155,R
1216025,2,2289284,R
1216036,2,2289412,R
1216047,2,2289542,R
1216054,2,2289685,R
1216064,2,2289834,R
1216075,2,2289978,R
1216082,2,2290123,R
1216093,2,2290271,R
1216100,2,2290421,R
1216110,2,2290570,R
1216120,2,2290717,R
1216130,2,2290862,R
1216140,2,2291000,R
1216148,2,2291140,R
1216158,2,2291278,R
1216168,2,2291417,R
1216175,2,2291563,R
1216186,2,2291707,R
1216197,2,2291856,R
1216205,2,2292000,R
1216215,2,2292148,R
1216225,2,2292297,R
1216236,2,2292440,R
1216246,2,2292579,R
1216256,2,2292713,R
1216266,2,2292849,R
1216276,2,2292982,R
1216286,2,2293113,R
1216297,2,2293247,R
1216304,2,2293380,R
1216314,2,2293513,R
1216324,2,2293649,R
1216334,2,2293787,R
1216345,2,2293924,R
1216355,2,2294063,R
1216365,2,2294201,R
1216372,2,2294341,R
1216383,2,2294484,R
1216390,2,2294626,R
1216398,2,2294771,R
1216409,2,2294920,R
1216419,2,2295072,R
1216426,2,2295225,R
1216433,2,2295371,R
1216443,2,2295519,R
1216451,2,2295663,R
1216461,2,2295808,R
1216469,2,2295951,R
1216479,2,2296091,R
1216489,2,2296231,R
1216496,2,2296367,R
1216506,2,2296505,R
1216516,2,2296645,R
1216523,2,2296782,R
1216533,2,2296920,R
1216543,2,2297061,R
1216553,2,2297196,R
1216563,2,2297329,R
1216574,2,2297460,R
1216584,2,2297587,R
1216594,2,2297716,R
1216604,2,2297843,R
1216611,2,2297970,R
1216619,2,2298100,R
1216629,2,2298229,R
1216640,2,2298360,R
1216650,2,2298491,R
1216660,2,2298624,R
1216667,2,2298757,R
1216674,2,2298887,R
1216681,2,2299018,R
1216691,2,2299147,R
1216702,2,2299275,R
1216710,2,2299406,R
1216720,2,2299547,R
1216730,2,2299694,R
1216740,2,2299847,R
1216750,2,2299997,R
1216760,2,2300144,R
1216770,2,2300285,R
1216781,2,2300424,R
1216791,2,2300563,R
1216801,2,2300699,R
1216808,2,2300834,R
1216818,2,2300971,R
1216828,2,2301106,R
1216838,2,2301239,R
1216845,2,2301367,R
1216855,2,2301494,R
1216865,2,2301619,R
1216876,2,2301744,R
1216883,2,2301870,R
1216891,2,2302000,R
1216901,2,2302137,R
1216911,2,2302281,R
1216921,2,2302430,R
1216932,2,2302580,R
1216942,2,2302727,R
1216950,2,2302876,R
1216960,2,2303021,R
1216971,2,2303167,R
1216981,2,2303310,R
1216991,2,2303450,R
1217002,2,2303592,R
1217012,2,2303731,R
1217019,2,2303870,R
1217029,2,2304007,R
1217039,2,2304142,R
1217049,2,2304276,R
1217059,2,2304404,R
1217069,2,2304531,R
1217079,2,2304658,R
1217086,2,2304786,R
1217096,2,2304916,R
1217106,2,2305048,R
1217116,2,2305185,R
1217123,2,2305322,R
1217134,2,2305460,R
1217144,2,2305601,R
1217154,2,2305741,R
1217164,2,2305881,R
1217171,2,2306022,R
1217181,2,2306159,R
1217188,2,2306292,R
1217199,2,2306426,R
1217209,2,2306563,R
1217219,2,2306701,R
1217229,2,2306839,R
1217239,2,2306974,R
1217249,2,2307107,R
1217259,2,2307236,R
1217269,2,2307361,R
1217279,2,2307487,R
1217286,2,2307611,R
1217294,2,2307738,R
1217304,2,2307869,R
1217314,2,2308006,R
1217324,2,2308154,R
1217334,2,2308307,R
1217344,2,2308459,R
1217354,2,2308613,R
1217364,2,2308763,R
1217374,2,2308912,R
1217385,2,2309059,R
1217392,2,2309204,R
1217403,2,2309348,R
1217414,2,2309488,R
1217424,2,2309626,R
1217434,2,2309765,R
1217444,2,2309902,R
1217455,2,2310040,R
1217466,2,2310176,R
1217476,2,2310316,R
1217486,2,2310460,R
1217497,2,2310608,R
1217507,2,2310753,R
1217517,2,2310894,R
1217527,2,2311035,R
1217537,2,2311175,R
1217547,2,2311314,R
1217554,2,2311455,R
1217564,2,2311594,R
1217574,2,2311734,R
1217581,2,2311872,R
1217591,2,2312009,R
1217601,2,2312145,R
1217611,2,2312282,R
1217621,2,2312418,R
1217632,2,2312552,R
1217642,2,2312685,R
1217653,2,2312818,R
1217660,2,2312950,R
1217671,2,2313084,R
1217681,2,2313218,R
1217691,2,2313353,R
1217701,2,2313488,R
1217711,2,2313626,R
1217721,2,2313760,R
1217732,2,2313896,R
1217742,2,2314029,R
1217752,2,2314175,R
1217762,2,2314320,R
1217772,2,2314464,R
1217782,2,2314607,R
1217792,2,2314748,R
1217802,2,2314881,R
1217812,2,2315018,R
1217823,2,2315150,R
1217833,2,2315282,R
1217843,2,2315417,R
1217853,2,2315554,R
1217863,2,2315694,R
1217873,2,2315836,R
1217883,2,2315978,R
1217893,2,2316117,R
1217904,2,2316260,R
1217912,2,2316400,R
1217922,2,2316541,R
1217929,2,2316679,R
1217939,2,2316818,R
1217949,2,2316954,R
1217959,2,2317086,R
1217969,2,2317218,R
1217979,2,2317349,R
1217989,2,2317478,R
1217999,2,2317607,R
1218009,2,2317735,R
1218019,2,2317861,R
1218029,2,2317989,R
1218040,2,2318115,R
1218050,2,2318245,R
1218060,2,2318376,R
1218071,2,2318508,R
1218082,2,2318639,R
1218092,2,2318773,R
1218099,2,2318907,R
1218109,2,2319038,R
1218119,2,2319170,R
1218129,2,2319305,R
1218139,2,2319442,R
1218146,2,2319577,R
1218157,2,2319717,R
1218168,2,2319856,R
1218179,2,2319997,R
1218189,2,2320138,R
1218199,2,2320278,R
1218209,2,2320413,R
1218219,2,2320545,R
1218229,2,2320681,R
1218239,2,2320813,R
1218249,2,2320945,R
1218260,2,2321077,R
1218270,2,2321210,R
1218280,2,2321342,R
1218290,2,2321474,R
1218297,2,2321611,R
1218307,2,2321746,R
1218314,2,2321884,R
1218325,2,2322022,R
1218335,2,2322161,R
1218345,2,2322301,R
1218355,2,2322442,R
1218365,2,2322584,R
1218372,2,2322727,R
1218379,2,2322870,R
1218387,2,2323010,R
1218398,2,2323148,R
1218408,2,2323283,R
1218418,2,2323415,R
1218426,2,2323544,R
1218433,2,2323670,R
1218440,2,2323798,R
1218450,2,2323925,R
1218460,2,2324057,R
1218471,2,2324187,R
1218481,2,2324321,R
1218491,2,2324458,R
1218502,2,2324596,R
1218512,2,2324731,R
1218523,2,2324868,R
1218533,2,2325001,R
1218543,2,2325135,R
1218550,2,2325269,R
1218557,2,2325401,R
1218567,2,2325539,R
1218577,2,2325674,R
1218587,2,2325808,R
1218597,2,2325941,R
1218607,2,2326073,R
1218617,2,2326204,R
1218627,2,2326335,R
1218634,2,2326465,R
1218641,2,2326595,R
1218648,2,2326725,R
1218658,2,2326862,R
1218668,2,2327005,R
1218679,2,2327164,R
1218689,2,2327326,R
1218699,2,2327487,R
1218709,2,2327641,R
1218719,2,2327790,R
1218730,2,2327931,R
1218738,2,2328068,R
1218745,2,2328201,R
1218756,2,2328332,R
1218766,2,2328462,R
1218776,2,2328589,R
1218783,2,2328714,R
1218793,2,2328840,R
1218800,2,2328965,R
1218810,2,2329089,R
1218820,2,2329218,R
1218830,2,2329362,R
1218840,2,2329513,R
1218850,2,2329662,R
1218860,2,2329820,R
1218870,2,2329982,R
1218881,2,2330144,R
1218892,2,2330303,R
1218902,2,2330459,R
1218912,2,2330607,R
1218922,2,2330752,R
1218932,2,2330893,R
1218942,2,2331029,R
1218952,2,2331166,R
1218962,2,2331299,R
1218970,2,2331431,R
1218980,2,2331561,R
1218990,2,2331690,R
1219000,2,2331816,R
1219011,2,2331944,R
1219021,2,2332074,R
1219031,2,2332209,R
1219041,2,2332343,R
1219051,2,2332479,R
1219061,2,2332614,R
1219071,2,2332750,R
1219081,2,2332880,R
1219091,2,2333009,R
1219101,2,2333137,R
1219111,2,2333263,R
1219122,2,2333390,R
1219132,2,2333517,R
1219142,2,2333646,R
1219153,2,2333780,R
1219163,2,2333917,R
1219173,2,2334056,R
1219183,2,2334199,R
1219193,2,2334341,R
1219203,2,2334484,R
1219213,2,2334620,R
1219223,2,2334754,R
1219230,2,2334888,R
1219240,2,2335017,R
1219250,2,2335143,R
1219261,2,2335268,R
1219272,2,2335395,R
1219282,2,2335525,R
1219292,2,2335657,R
1219302,2,2335789,R
1219312,2,2335926,R
1219322,2,2336065,R
1219332,2,2336207,R
1219342,2,2336354,R
1219352,2,2336498,R
1219362,2,2336642,R
1219372,2,2336786,R
1219382,2,2336926,R
1219392,2,2337061,R
1219399,2,2337197,R
1219409,2,2337328,R
1219419,2,2337457,R
1219429,2,2337586,R
1219439,2,2337715,R
1219449,2,2337846,R
1219459,2,2337977,R
1219469,2,2338110,R
1219479,2,2338240,R
1219489,2,2338373,R
1219496,2,2338508,R
1219506,2,2338642,R
1219516,2,2338780,R
1219526,2,2338922,R
1219536,2,2339061,R
1219546,2,2339203,R
1219556,2,2339345,R
1219566,2,2339486,R
1219576,2,2339624,R
1219586,2,2339758,R
1219596,2,2339893,R
1219603,2,2340024,R
1219613,2,2340153,R
1219623,2,2340281,R
1219633,2,2340413,R
1219644,2,2340546,R
1219655,2,2340680,R
1219665,2,2340815,R
1219675,2,2340955,R
1219685,2,2341099,R
1219695,2,2341246,R
1219705,2,2341389,R
1219716,2,2341532,R
1219726,2,2341674,R
1219736,2,2341812,R
1219746,2,2341946,R
1219756,2,2342077,R
1219766,2,2342206,R
1219776,2,2342334,R
1219786,2,2342460,R
1219797,2,2342583,R
1219807,2,2342706,R
1219818,2,2342832,R
1219828,2,2342960,R
1219835,2,2343097,R
1219845,2,2343238,R
1219856,2,2343380,R
1219866,2,2343526,R
1219876,2,2343669,R
1219886,2,2343809,R
1219896,2,2343948,R
1219906,2,2344084,R
1219916,2,2344215,R
1219926,2,2344343,R
1219936,2,2344468,R
1219946,2,2344593,R
1219957,2,2344718,R
1219967,2,2344849,R
1219977,2,2344985,R
1219988,2,2345131,R
1219998,2,2345282,R
1220008,2,2345439,R
1220018,2,2345600,R
1220028,2,2345759,R
1220038,2,2345912,R
1220048,2,2346059,R
1220055,2,2346201,R
1220065,2,2346336,R
1220075,2,2346467,R
1220085,2,2346595,R
1220095,2,2346723,R
1220105,2,2346851,R
1220115,2,2346981,R
1220125,2,2347112,R
1220136,2,2347246,R
1220146,2,2347380,R
1220156,2,2347518,R
1220166,2,2347667,R
1220176,2,2347819,R
1220187,2,2347976,R
1220194,2,2348127,R
1220204,2,2348276,R
1220214,2,2348421,R
1220224,2,2348560,R
1220235,2,2348695,R
1220245,2,2348830,R
1220255,2,2348960,R
1220266,2,2349090,R
1220276,2,2349221,R
1220286,2,2349355,R
1220296,2,2349487,R
1220306,2,2349623,R
1220316,2,2349757,R
1220326,2,2349891,R
1220336,2,2350035,R
1220346,2,2350175,R
1220353,2,2350315,R
1220360,2,2350454,R
1220370,2,2350594,R
1220380,2,2350729,R
1220391,2,2350863,R
1220402,2,2350992,R
1220409,2,2351123,R
1220420,2,2351254,R
1220430,2,2351387,R
1220437,2,2351519,R
1220447,2,2351650,R
1220457,2,2351782,R
1220467,2,2351916,R
1220478,2,2352049,R
1220488,2,2352183,R
1220499,2,2352318,R
1220509,2,2352459,R
1220520,2,2352599,R
1220527,2,2352738,R
1220537,2,2352875,R
1220547,2,2353011,R
1220557,2,2353145,R
1220567,2,2353281,R
1220577,2,2353420,R
1220587,2,2353567,R
1220597,2,2353719,R
1220608,2,2353872,R
1220618,2,2354018,R
1220628,2,2354163,R
1220638,2,2354309,R
1220648,2,2354449,R
1220658,2,2354589,R
1220668,2,2354729,R
1220679,2,2354868,R
1220689,2,2355005,R
1220699,2,2355141,R
1220710,2,2355276,R
1220720,2,2355409,R
1220730,2,2355539,R
1220740,2,2355668,R
1220747,2,2355797,R
1220757,2,2355925,R
1220767,2,2356054,R
1220774,2,2356186,R
1220782,2,2356327,R
1220793,2,2356483,R
1220804,2,2356643,R
1220811,2,2356803,R
1220819,2,2356959,R
1220830,2,2357112,R
1220840,2,2357253,R
1220850,2,2357399,R
1220857,2,2357538,R
1220865,2,2357676,R
1220875,2,2357809,R
1220885,2,2357943,R
1220895,2,2358073,R
1220906,2,2358201,R
1220914,2,2358332,R
1220925,2,2358460,R
1220935,2,2358587,R
1220946,2,2358714,R
1220956,2,2358845,R
1220966,2,2358980,R
1220976,2,2359127,R
1220986,2,2359274,R
1220996,2,2359427,R
1221006,2,2359574,R
1221017,2,2359720,R
1221028,2,2359864,R
1221035,2,2360005,R
1221045,2,2360144,R
1221055,2,2360279,R
1221065,2,2360411,R
1221075,2,2360542,R
1221082,2,2360677,R
1221092,2,2360812,R
1221102,2,2360951,R
1221112,2,2361090,R
1221122,2,2361226,R
1221132,2,2361358,R
1221143,2,2361494,R
1221154,2,2361627,R
1221164,2,2361772,R
1221175,2,2361916,R
1221185,2,2362070,R
1221195,2,2362228,R
1221206,2,2362384,R
1221216,2,2362538,R
1221226,2,2362684,R
1221236,2,2362823,R
1221246,2,2362959,R
1221253,2,2363092,R
1221260,2,2363226,R
1221270,2,2363359,R
1221280,2,2363497,R
1221290,2,2363640,R
1221300,2,2363787,R
1221310,2,2363936,R
1221317,2,2364082,R
1221327,2,2364223,R
1221335,2,2364360,R
1221345,2,2364495,R
1221355,2,2364633,R
1221365,2,2364774,R
1221375,2,2364920,R
1221385,2,2365065,R
1221395,2,2365207,R
1221406,2,2365351,R
1221417,2,2365490,R
1221427,2,2365629,R
1221437,2,2365769,R
1221447,2,2365906,R
1221458,2,2366040,R
1221469,2,2366177,R
1221479,2,2366315,R
1221489,2,2366454,R
1221499,2,2366593,R
1221509,2,2366730,R
1221519,2,2366867,R
1221529,2,2367004,R
1221539,2,2367145,R
1221549,2,2367289,R
1221559,2,2367434,R
1221569,2,2367579,R
1221579,2,2367718,R
1221589,2,2367858,R
1221599,2,2368001,R
1221609,2,2368145,R
1221617,2,2368292,R
1221627,2,2368437,R
1221637,2,2368583,R
1221647,2,2368721,R
1221657,2,2368857,R
1221667,2,2368991,R
1221677,2,2369126,R
1221687,2,2369258,R
1221698,2,2369396,R
1221705,2,2369531,R
1221715,2,2369668,R
1221725,2,2369806,R
1221736,2,2369946,R
1221747,2,2370084,R
1221757,2,2370225,R
1221767,2,2370373,R
1221774,2,2370523,R
1221784,2,2370674,R
1221794,2,2370817,R
1221804,2,2370961,R
1221814,2,2371100,R
1221824,2,2371240,R
1221834,2,2371380,R
1221844,2,2371519,R
1221854,2,2371657,R
1221864,2,2371794,R
1221874,2,2371929,R
1221885,2,2372060,R
1221896,2,2372188,R
1221907,2,2372315,R
1221917,2,2372442,R
1221924,2,2372571,R
1221931,2,2372701,R
1221941,2,2372838,R
1221951,2,2372983,R
1221961,2,2373132,R
1221971,2,2373284,R
1221981,2,2373433,R
1221991,2,2373575,R
1222001,2,2373713,R
1222011,2,2373849,R
1222018,2,2373980,R
1222028,2,2374113,R
1222038,2,2374244,R
1222048,2,2374376,R
1222058,2,2374506,R
1222068,2,2374633,R
1222079,2,2374764,R
1222090,2,2374892,R
1222097,2,2375022,R
1222107,2,2375159,R
1222117,2,2375298,R
1222128,2,2375436,R
1222139,2,2375576,R
1222149,2,2375710,R
1222159,2,2375848,R
1222169,2,2375989,R
1222179,2,2376135,R
1222190,2,2376282,R
1222200,2,2376425,R
1222211,2,2376570,R
1222221,2,2376713,R
1222231,2,2376852,R
1222241,2,2376990,R
1222251,2,2377123,R
1222258,2,2377255,R
1222268,2,2377387,R
1222278,2,2377517,R
1222288,2,2377645,R
1222298,2,2377775,R
1222308,2,2377914,R
1222318,2,2378067,R
1222325,2,2378216,R
1222335,2,2378389,R
1222345,2,2378562,R
1222355,2,2378738,R
1222365,2,2378906,R
1222375,2,2379065,R
1222385,2,2379214,R
1222395,2,2379353,R
1222406,2,2379491,R
1222417,2,2379632,R
1222427,2,2379773,R
1222434,2,2379917,R
1222445,2,2380066,R
1222455,2,2380217,R
1222465,2,2380371,R
1222476,2,2380528,R
1222486,2,2380689,R
1222496,2,2380848,R
1222506,2,2381010,R
1222516,2,2381165,R
1222526,2,2381311,R
1222536,2,2381454,R
1222546,2,2381598,R
1222557,2,2381740,R
1222567,2,2381878,R
1222577,2,2382017,R
1222587,2,2382157,R
1222598,2,2382300,R
1222608,2,2382442,R
1222615,2,2382583,R
1222626,2,2382724,R
1222636,2,2382863,R
1222646,2,2383000,R
1222656,2,2383141,R
1222666,2,2383281,R
1222676,2,2383419,R
1222686,2,2383561,R
1222696,2,2383701,R
1222706,2,2383845,R
1222716,2,2383994,R
1222726,2,2384148,R
1222734,2,2384298,R
1222744,2,2384453,R
1222754,2,2384603,R
1222765,2,2384756,R
1222775,2,2384907,R
1222785,2,2385054,R
1222795,2,2385198,R
1222805,2,2385345,R
1222815,2,2385497,R
1222822,2,2385640,R
1222833,2,2385792,R
1222844,2,2385939,R
1222854,2,2386084,R
1222864,2,2386228,R
1222874,2,2386375,R
1222884,2,2386519,R
1222894,2,2386667,R
1222904,2,2386822,R
1222914,2,2386974,R
1222924,2,2387125,R
1222934,2,2387274,R
1222941,2,2387425,R
1222951,2,2387587,R
1222961,2,2387735,R
1222971,2,2387880,R
1222982,2,2388020,R
1222992,2,2388159,R
1222999,2,2388297,R
1223007,2,2388428,R
1223014,2,2388561,R
1223024,2,2388692,R
1223034,2,2388820,R
1223044,2,2388953,R
1223054,2,2389098,R
1223064,2,2389245,R
1223074,2,2389394,R
1223084,2,2389545,R
1223095,2,2389691,R
1223105,2,2389841,R
1223112,2,2389989,R
1223122,2,2390134,R
1223132,2,2390273,R
1223143,2,2390408,R
1223153,2,2390545,R
1223163,2,2390677,R
1223173,2,2390815,R
1223184,2,2390968,R
1223194,2,2391133,R
1223204,2,2391313,R
1223212,2,2391491,R
1223222,2,2391651,R
1223232,2,2391810,R
1223242,2,2391965,R
1223252,2,2392118,R
1223263,2,2392272,R
1223274,2,2392420,R
1223284,2,2392571,R
1223294,2,2392720,R
1223304,2,2392866,R
1223311,2,2393007,R
1223321,2,2393151,R
1223331,2,2393286,R
1223341,2,2393423,R
1223352,2,2393556,R
1223362,2,2393692,R
1223373,2,2393827,R
1223383,2,2393966,R
1223394,2,2394112,R
1223404,2,2394258,R
1223414,2,2394407,R
1223424,2,2394551,R
1223434,2,2394700,R
1223444,2,2394852,R
1223454,2,2395003,R
1223464,2,2395149,R
1223474,2,2395298,R
1223485,2,2395442,R
1223496,2,2395580,R
1223503,2,2395714,R
1223510,2,2395850,R
1223521,2,2395980,R
1223531,2,2396118,R
1223541,2,2396268,R
1223551,2,2396423,R
1223561,2,2396589,R
1223571,2,2396749,R
1223581,2,2396913,R
1223591,2,2397073,R
1223601,2,2397227,R
1223611,2,2397378,R
1223622,2,2397527,R
1223633,2,2397672,R
1223643,2,2397811,R
1223653,2,2397946,R
1223663,2,2398079,R
1223673,2,2398209,R
1223683,2,2398340,R
1223693,2,2398473,R
1223703,2,2398610,R
1223713,2,2398760,R
1223724,2,2398924,R
1223735,2,2399092,R
1223745,2,2399258,R
1223755,2,2399423,R
1223765,2,2399581,R
