id,lead,sample,feature
2400225,3,4363202,R
2400236,3,4363340,R
2400246,3,4363481,R
2400256,3,4363621,R
2400266,3,4363762,R
2400276,3,4363905,R
2400286,3,4364055,R
2400296,3,4364206,R
2400306,3,4364361,R
2400316,3,4364510,R
2400326,3,4364659,R
2400336,3,4364806,R
2400347,3,4364948,R
2400357,3,4365087,R
2400367,3,4365221,R
2400377,3,4365354,R
2400388,3,4365488,R
2400398,3,4365622,R
2400408,3,4365762,R
2400418,3,4365907,R
2400428,3,4366053,R
2400438,3,4366203,R
2400448,3,4366359,R
2400458,3,4366515,R
2400468,3,4366661,R
2400478,3,4366807,R
2400489,3,4366950,R
2400499,3,4367091,R
2400509,3,4367230,R
2400519,3,4367368,R
2400529,3,4367505,R
2400539,3,4367640,R
2400549,3,4367773,R
2400559,3,4367908,R
2400569,3,4368047,R
2400579,3,4368191,R
2400589,3,4368341,R
2400599,3,4368493,R
2400609,3,4368645,R
2400619,3,4368796,R
2400629,3,4368938,R
2400639,3,4369079,R
2400649,3,4369217,R
2400659,3,4369355,R
2400669,3,4369490,R
2400679,3,4369626,R
2400689,3,4369762,R
2400699,3,4369899,R
2400709,3,4370037,R
2400720,3,4370176,R
2400730,3,4370316,R
2400740,3,4370460,R
2400751,3,4370604,R
2400761,3,4370751,R
2400771,3,4370900,R
2400781,3,4371049,R
2400791,3,4371197,R
2400801,3,4371335,R
2400808,3,4371470,R
2400815,3,4371602,R
2400825,3,4371732,R
2400835,3,4371861,R
2400845,3,4372001,R
2400855,3,4372153,R
2400865,3,4372307,R
2400875,3,4372472,R
2400885,3,4372625,R
2400892,3,4372783,R
2400902,3,4372936,R
2400912,3,4373087,R
2400922,3,4373236,R
2400932,3,4373380,R
2400942,3,4373519,R
2400952,3,4373655,R
2400962,3,4373785,R
2400972,3,4373914,R
2400982,3,4374045,R
2400992,3,4374186,R
2401002,3,4374339,R
2401012,3,4374493,R
2401022,3,4374642,R
2401033,3,4374796,R
2401043,3,4374953,R
2401053,3,4375109,R
2401063,3,4375256,R
2401073,3,4375406,R
2401083,3,4375556,R
2401093,3,4375705,R
2401103,3,4375847,R
2401113,3,4375988,R
2401123,3,4376137,R
2401133,3,4376309,R
2401143,3,4376465,R
2401153,3,4376617,R
2401164,3,4376764,R
2401174,3,4376905,R
2401184,3,4377044,R
2401191,3,4377178,R
2401201,3,4377309,R
2401211,3,4377440,R
2401221,3,4377572,R
2401231,3,4377709,R
2401242,3,4377856,R
2401252,3,4378008,R
2401262,3,4378154,R
2401272,3,4378296,R
2401282,3,4378432,R
2401289,3,4378565,R
2401299,3,4378695,R
2401306,3,4378822,R
2401316,3,4378958,R
2401326,3,4379105,R
2401336,3,4379254,R
2401343,3,4379399,R
2401353,3,4379542,R
2401363,3,4379680,R
2401373,3,4379815,R
2401383,3,4379955,R
2401391,3,4380096,R
2401401,3,4380245,R
2401411,3,4380399,R
2401421,3,4380554,R
2401431,3,4380708,R
2401441,3,4380866,R
2401448,3,4381021,R
2401459,3,4381176,R
2401469,3,4381326,R
2401479,3,4381476,R
2401489,3,4381625,R
2401499,3,4381772,R
2401509,3,4381918,R
2401519,3,4382058,R
2401530,3,4382199,R
2401540,3,4382339,R
2401547,3,4382482,R
2401557,3,4382631,R
2401564,3,4382782,R
2401574,3,4382933,R
2401584,3,4383083,R
2401594,3,4383223,R
2401604,3,4383364,R
2401615,3,4383503,R
2401622,3,4383640,R
2401632,3,4383774,R
2401642,3,4383910,R
2401652,3,4384045,R
2401662,3,4384181,R
2401673,3,4384316,R
2401684,3,4384452,R
2401694,3,4384592,R
2401704,3,4384734,R
2401711,3,4384872,R
2401721,3,4385012,R
2401728,3,4385149,R
2401738,3,4385285,R
2401746,3,4385420,R
2401757,3,4385554,R
2401767,3,4385687,R
2401777,3,4385817,R
2401787,3,4385948,R
2401797,3,4386078,R
2401807,3,4386212,R
2401815,3,4386347,R
2401825,3,4386483,R
2401836,3,4386617,R
2401846,3,4386749,R
2401856,3,4386879,R
2401866,3,4387011,R
2401877,3,4387144,R
2401887,3,4387277,R
2401894,3,4387410,R
2401904,3,4387542,R
2401914,3,4387673,R
2401925,3,4387803,R
2401935,3,4387932,R
2401946,3,4388059,R
2401956,3,4388186,R
2401967,3,4388312,R
2401978,3,4388440,R
2401989,3,4388568,R
2401999,3,4388702,R
2402009,3,4388841,R
2402019,3,4388983,R
2402029,3,4389128,R
2402039,3,4389273,R
2402050,3,4389420,R
2402060,3,4389567,R
2402070,3,4389712,R
2402080,3,4389854,R
2402090,3,4389994,R
2402100,3,4390132,R
2402110,3,4390269,R
2402120,3,4390407,R
2402130,3,4390542,R
2402140,3,4390678,R
2402150,3,4390812,R
2402160,3,4390945,R
2402171,3,4391076,R
2402181,3,4391204,R
2402192,3,4391332,R
2402203,3,4391460,R
2402213,3,4391591,R
2402223,3,4391726,R
2402233,3,4391862,R
2402243,3,4392001,R
2402253,3,4392145,R
2402263,3,4392290,R
2402273,3,4392438,R
2402283,3,4392586,R
2402293,3,4392739,R
2402303,3,4392891,R
2402313,3,4393040,R
2402323,3,4393182,R
2402333,3,4393322,R
2402343,3,4393456,R
2402353,3,4393584,R
2402363,3,4393710,R
2402373,3,4393835,R
2402383,3,4393959,R
2402393,3,4394084,R
2402403,3,4394211,R
2402413,3,4394337,R
2402423,3,4394467,R
2402433,3,4394603,R
2402443,3,4394749,R
2402450,3,4394899,R
2402460,3,4395049,R
2402470,3,4395200,R
2402480,3,4395349,R
2402487,3,4395501,R
2402497,3,4395652,R
2402507,3,4395801,R
2402517,3,4395952,R
2402528,3,4396100,R
2402538,3,4396249,R
2402549,3,4396396,R
2402559,3,4396546,R
2402569,3,4396690,R
2402579,3,4396832,R
2402589,3,4396972,R
2402599,3,4397107,R
2402609,3,4397239,R
2402619,3,4397368,R
2402629,3,4397499,R
2402639,3,4397631,R
2402650,3,4397768,R
2402660,3,4397910,R
2402671,3,4398056,R
2402681,3,4398206,R
2402691,3,4398358,R
2402701,3,4398511,R
2402711,3,4398659,R
2402721,3,4398804,R
2402731,3,4398945,R
2402741,3,4399082,R
2402751,3,4399217,R
2402761,3,4399349,R
2402771,3,4399482,R
2402781,3,4399617,R
2402791,3,4399755,R
2402801,3,4399895,R
2402811,3,4400031,R
2402821,3,4400166,R
2402831,3,4400301,R
2402842,3,4400436,R
2402852,3,4400574,R
2402862,3,4400709,R
2402872,3,4400845,R
2402882,3,4400981,R
2402892,3,4401118,R
2402902,3,4401251,R
2402912,3,4401386,R
2402922,3,4401519,R
2402932,3,4401653,R
2402942,3,4401786,R
2402949,3,4401918,R
2402959,3,4402047,R
2402966,3,4402177,R
2402976,3,4402305,R
2402986,3,4402431,R
2402996,3,4402557,R
2403006,3,4402685,R
2403016,3,4402816,R
2403026,3,4402954,R
2403036,3,4403095,R
2403047,3,4403248,R
2403057,3,4403403,R
2403067,3,4403557,R
2403077,3,4403718,R
2403087,3,4403876,R
2403097,3,4404023,R
2403107,3,4404171,R
2403117,3,4404315,R
2403127,3,4404458,R
2403134,3,4404599,R
2403145,3,4404740,R
2403155,3,4404878,R
2403166,3,4405012,R
2403176,3,4405143,R
2403186,3,4405274,R
2403196,3,4405403,R
2403203,3,4405534,R
2403214,3,4405672,R
2403224,3,4405817,R
2403234,3,4405959,R
2403245,3,4406103,R
2403255,3,4406246,R
2403265,3,4406397,R
2403275,3,4406545,R
2403285,3,4406688,R
2403293,3,4406828,R
2403303,3,4406968,R
2403313,3,4407106,R
2403323,3,4407243,R
2403333,3,4407380,R
2403343,3,4407517,R
2403353,3,4407655,R
2403363,3,4407793,R
2403373,3,4407931,R
2403383,3,4408070,R
2403393,3,4408206,R
2403403,3,4408341,R
2403413,3,4408474,R
2403423,3,4408603,R
2403430,3,4408729,R
2403440,3,4408855,R
2403450,3,4408979,R
2403460,3,4409105,R
2403470,3,4409233,R
2403480,3,4409365,R
2403490,3,4409505,R
2403501,3,4409656,R
2403508,3,4409825,R
2403518,3,4410000,R
2403529,3,4410179,R
2403539,3,4410353,R
2403549,3,4410515,R
2403559,3,4410665,R
2403569,3,4410809,R
2403579,3,4410951,R
2403589,3,4411097,R
2403599,3,4411242,R
2403609,3,4411391,R
2403619,3,4411533,R
2403629,3,4411677,R
2403639,3,4411822,R
2403649,3,4411973,R
2403659,3,4412126,R
2403666,3,4412275,R
2403676,3,4412424,R
2403683,3,4412575,R
2403693,3,4412723,R
2403703,3,4412868,R
2403713,3,4413006,R
2403723,3,4413140,R
2403733,3,4413273,R
2403743,3,4413401,R
2403753,3,4413531,R
2403760,3,4413663,R
2403770,3,4413798,R
2403780,3,4413936,R
2403790,3,4414078,R
2403800,3,4414220,R
2403810,3,4414360,R
2403820,3,4414503,R
2403830,3,4414646,R
2403840,3,4414791,R
2403850,3,4414937,R
2403860,3,4415082,R
2403870,3,4415225,R
2403880,3,4415365,R
2403890,3,4415503,R
2403897,3,4415637,R
2403907,3,4415772,R
2403917,3,4415907,R
2403924,3,4416039,R
2403934,3,4416174,R
2403944,3,4416310,R
2403951,3,4416450,R
2403961,3,4416590,R
2403971,3,4416729,R
2403981,3,4416870,R
2403991,3,4417010,R
2404001,3,4417151,R
2404008,3,4417290,R
2404018,3,4417430,R
2404028,3,4417566,R
2404039,3,4417704,R
2404049,3,4417840,R
2404059,3,4417978,R
2404069,3,4418116,R
2404079,3,4418257,R
2404090,3,4418400,R
2404100,3,4418541,R
2404110,3,4418684,R
2404120,3,4418827,R
2404130,3,4418970,R
2404140,3,4419109,R
2404150,3,4419251,R
2404160,3,4419393,R
2404167,3,4419534,R
2404177,3,4419674,R
2404187,3,4419808,R
2404197,3,4419942,R
2404207,3,4420073,R
2404218,3,4420203,R
2404228,3,4420334,R
2404239,3,4420464,R
2404249,3,4420597,R
2404259,3,4420734,R
2404270,3,4420876,R
2404277,3,4421020,R
2404288,3,4421175,R
2404298,3,4421335,R
2404308,3,4421498,R
2404318,3,4421662,R
2404329,3,4421831,R
2404339,3,4421994,R
2404349,3,4422158,R
2404359,3,4422324,R
2404369,3,4422487,R
2404379,3,4422643,R
2404389,3,4422795,R
2404399,3,4422945,R
2404409,3,4423092,R
2404419,3,4423237,R
2404429,3,4423381,R
2404439,3,4423526,R
2404446,3,4423676,R
2404457,3,4423831,R
2404467,3,4423982,R
2404477,3,4424134,R
2404487,3,4424290,R
2404497,3,4424452,R
2404507,3,4424617,R
2404517,3,4424773,R
2404528,3,4424926,R
2404538,3,4425077,R
2404549,3,4425224,R
2404556,3,4425366,R
2404566,3,4425506,R
2404573,3,4425642,R
2404580,3,4425777,R
2404590,3,4425911,R
2404600,3,4426045,R
2404610,3,4426181,R
2404620,3,4426321,R
2404630,3,4426460,R
2404640,3,4426595,R
2404650,3,4426732,R
2404657,3,4426865,R
2404667,3,4426996,R
2404677,3,4427125,R
2404684,3,4427256,R
2404691,3,4427385,R
2404701,3,4427518,R
2404711,3,4427656,R
2404721,3,4427793,R
2404731,3,4427926,R
2404741,3,4428060,R
2404751,3,4428191,R
2404761,3,4428322,R
2404771,3,4428460,R
2404781,3,4428601,R
2404791,3,4428744,R
2404801,3,4428893,R
2404811,3,4429047,R
2404821,3,4429208,R
2404831,3,4429369,R
2404841,3,4429527,R
2404851,3,4429684,R
2404861,3,4429842,R
2404871,3,4429994,R
2404881,3,4430140,R
2404892,3,4430284,R
2404902,3,4430423,R
2404910,3,4430559,R
2404917,3,4430695,R
2404927,3,4430828,R
2404937,3,4430959,R
2404947,3,4431097,R
2404957,3,4431233,R
2404967,3,4431375,R
2404977,3,4431523,R
2404987,3,4431675,R
2404997,3,4431823,R
2405004,3,4431973,R
2405014,3,4432121,R
2405024,3,4432266,R
2405034,3,4432407,R
2405044,3,4432545,R
2405055,3,4432684,R
2405065,3,4432852,R
2405075,3,4433008,R
2405085,3,4433155,R
2405095,3,4433297,R
2405105,3,4433436,R
2405115,3,4433575,R
2405125,3,4433709,R
2405135,3,4433839,R
2405145,3,4433971,R
2405152,3,4434100,R
2405160,3,4434236,R
2405167,3,4434389,R
2405177,3,4434554,R
2405184,3,4434721,R
2405194,3,4434885,R
2405205,3,4435044,R
2405215,3,4435207,R
2405226,3,4435368,R
2405236,3,4435522,R
2405246,3,4435668,R
2405256,3,4435809,R
2405266,3,4435948,R
2405276,3,4436084,R
2405286,3,4436214,R
2405296,3,4436343,R
2405306,3,4436476,R
2405316,3,4436607,R
2405323,3,4436737,R
2405333,3,4436867,R
2405343,3,4436998,R
2405353,3,4437129,R
2405360,3,4437263,R
2405370,3,4437395,R
2405380,3,4437527,R
2405390,3,4437654,R
2405400,3,4437783,R
2405407,3,4437910,R
2405417,3,4438039,R
2405427,3,4438166,R
2405437,3,4438298,R
2405447,3,4438435,R
2405457,3,4438579,R
2405467,3,4438723,R
2405477,3,4438865,R
2405487,3,4439005,R
2405497,3,4439150,R
2405507,3,4439292,R
2405517,3,4439435,R
2405527,3,4439571,R
2405537,3,4439709,R
2405547,3,4439843,R
2405557,3,4439975,R
2405567,3,4440105,R
2405577,3,4440234,R
2405584,3,4440362,R
2405592,3,4440488,R
2405599,3,4440615,R
2405609,3,4440743,R
2405619,3,4440873,R
2405629,3,4441009,R
2405639,3,4441150,R
2405650,3,4441299,R
2405660,3,4441458,R
2405671,3,4441620,R
2405681,3,4441777,R
2405688,3,4441934,R
2405695,3,4442089,R
2405705,3,4442239,R
2405715,3,4442382,R
2405722,3,4442526,R
2405729,3,4442666,R
2405739,3,4442802,R
2405746,3,4442935,R
2405756,3,4443071,R
2405766,3,4443205,R
2405776,3,4443339,R
2405786,3,4443473,R
2405793,3,4443611,R
2405803,3,4443749,R
2405813,3,4443886,R
2405824,3,4444028,R
2405835,3,4444168,R
2405845,3,4444310,R
2405855,3,4444450,R
2405865,3,4444594,R
2405875,3,4444742,R
2405885,3,4444885,R
2405895,3,4445025,R
2405905,3,4445165,R
2405915,3,4445305,R
2405925,3,4445442,R
2405935,3,4445575,R
2405945,3,4445711,R
2405955,3,4445859,R
2405966,3,4446031,R
2405977,3,4446211,R
2405988,3,4446388,R
2405998,3,4446555,R
2406008,3,4446714,R
2406018,3,4446866,R
2406028,3,4447012,R
2406038,3,4447154,R
2406048,3,4447298,R
2406058,3,4447447,R
2406068,3,4447595,R
2406079,3,4447744,R
2406089,3,4447897,R
2406099,3,4448056,R
2406110,3,4448216,R
2406120,3,4448374,R
2406130,3,4448529,R
2406140,3,4448676,R
2406150,3,4448818,R
2406157,3,4448952,R
2406167,3,4449083,R
2406177,3,4449212,R
2406187,3,4449339,R
2406197,3,4449468,R
2406208,3,4449603,R
2406218,3,4449744,R
2406228,3,4449884,R
2406238,3,4450020,R
2406248,3,4450154,R
2406258,3,4450292,R
2406269,3,4450428,R
2406279,3,4450563,R
2406289,3,4450697,R
2406299,3,4450827,R
2406309,3,4450955,R
2406319,3,4451083,R
2406329,3,4451210,R
2406339,3,4451336,R
2406349,3,4451462,R
2406359,3,4451587,R
2406369,3,4451714,R
2406379,3,4451839,R
2406389,3,4451966,R
2406399,3,4452099,R
2406409,3,4452241,R
2406419,3,4452397,R
2406429,3,4452563,R
2406439,3,4452727,R
2406449,3,4452886,R
2406459,3,4453042,R
2406469,3,4453193,R
2406479,3,4453337,R
2406489,3,4453483,R
2406499,3,4453626,R
2406509,3,4453768,R
2406516,3,4453905,R
2406526,3,4454042,R
2406536,3,4454177,R
2406546,3,4454310,R
2406556,3,4454440,R
2406566,3,4454577,R
2406576,3,4454706,R
2406583,3,4454835,R
2406593,3,4454966,R
2406603,3,4455096,R
2406613,3,4455222,R
2406620,3,4455346,R
2406627,3,4455467,R
2406637,3,4455589,R
2406647,3,4455710,R
2406657,3,4455834,R
2406667,3,4455961,R
2406677,3,4456098,R
2406684,3,4456239,R
2406695,3,4456384,R
2406705,3,4456526,R
2406715,3,4456674,R
2406725,3,4456822,R
2406735,3,4456969,R
2406745,3,4457108,R
2406755,3,4457253,R
2406765,3,4457393,R
2406775,3,4457533,R
2406785,3,4457670,R
2406795,3,4457805,R
2406802,3,4457945,R
2406812,3,4458085,R
2406823,3,4458224,R
2406834,3,4458364,R
2406844,3,4458503,R
2406854,3,4458645,R
2406864,3,4458788,R
2406874,3,4458935,R
2406884,3,4459079,R
2406894,3,4459225,R
2406904,3,4459371,R
2406914,3,4459510,R
2406924,3,4459646,R
2406934,3,4459780,R
2406944,3,4459914,R
2406955,3,4460052,R
2406965,3,4460194,R
2406975,3,4460333,R
2406985,3,4460474,R
2406995,3,4460617,R
2407005,3,4460764,R
2407015,3,4460915,R
2407025,3,4461061,R
2407035,3,4461209,R
2407045,3,4461354,R
2407055,3,4461497,R
2407065,3,4461635,R
2407075,3,4461778,R
2407085,3,4461919,R
2407092,3,4462060,R
2407099,3,4462199,R
2407109,3,4462338,R
2407119,3,4462481,R
2407129,3,4462623,R
2407139,3,4462769,R
2407146,3,4462915,R
2407153,3,4463061,R
2407163,3,4463209,R
2407170,3,4463354,R
2407181,3,4463503,R
2407192,3,4463652,R
2407199,3,4463797,R
2407209,3,4463942,R
2407219,3,4464087,R
2407226,3,4464228,R
2407233,3,4464367,R
2407244,3,4464507,R
2407255,3,4464648,R
2407265,3,4464790,R
2407275,3,4464930,R
2407286,3,4465072,R
2407296,3,4465214,R
2407307,3,4465356,R
2407317,3,4465496,R
2407327,3,4465638,R
2407337,3,4465780,R
2407347,3,4465920,R
2407354,3,4466057,R
2407364,3,4466193,R
2407374,3,4466330,R
2407384,3,4466469,R
2407394,3,4466608,R
2407404,3,4466745,R
2407414,3,4466887,R
2407424,3,4467034,R
2407434,3,4467185,R
2407441,3,4467335,R
2407451,3,4467487,R
2407458,3,4467635,R
2407468,3,4467782,R
2407478,3,4467923,R
2407488,3,4468062,R
2407498,3,4468198,R
2407508,3,4468334,R
2407518,3,4468468,R
2407525,3,4468599,R
2407535,3,4468731,R
2407542,3,4468863,R
2407552,3,4468996,R
2407560,3,4469132,R
2407570,3,4469272,R
2407580,3,4469414,R
2407590,3,4469553,R
2407600,3,4469696,R
2407610,3,4469833,R
2407617,3,4469969,R
2407627,3,4470107,R
2407634,3,4470241,R
2407641,3,4470377,R
2407651,3,4470512,R
2407658,3,4470647,R
2407669,3,4470784,R
2407674,3,4471055,R
2407684,3,4471187,R
2407691,3,4471317,R
2407698,3,4471449,R
2407708,3,4471579,R
2407714,3,4471844,R
2407725,3,4471978,R
2407732,3,4472113,R
2407739,3,4472244,R
2407744,3,4472501,R
2407755,3,4472626,R
2407762,3,4472749,R
2407772,3,4472871,R
2407780,3,4472991,R
2407787,3,4473113,R
2407794,3,4473235,R
2407801,3,4473358,R
2407811,3,4473484,R
2407821,3,4473610,R
2407831,3,4473738,R
2407841,3,4473864,R
2407848,3,4473992,R
2407858,3,4474120,R
2407869,3,4474248,R
2407879,3,4474374,R
2407886,3,4474500,R
2407893,3,4474625,R
2407900,3,4474749,R
2407911,3,4474872,R
2407919,3,4474996,R
2407930,3,4475122,R
2407937,3,4475250,R
2407947,3,4475381,R
2407957,3,4475512,R
2407967,3,4475640,R
2407974,3,4475767,R
2407984,3,4475893,R
2407994,3,4476019,R
2408004,3,4476147,R
2408014,3,4476275,R
2408025,3,4476404,R
2408035,3,4476531,R
2408045,3,4476658,R
2408056,3,4476784,R
2408066,3,4476910,R
2408076,3,4477036,R
2408086,3,4477160,R
2408096,3,4477283,R
2408106,3,4477407,R
2408113,3,4477534,R
2408123,3,4477663,R
2408133,3,4477793,R
2408143,3,4477919,R
2408153,3,4478045,R
2408163,3,4478172,R
2408173,3,4478301,R
2408184,3,4478431,R
2408194,3,4478561,R
2408205,3,4478693,R
2408216,3,4478824,R
2408222,3,4479092,R
2408232,3,4479230,R
2408243,3,4479367,R
2408250,3,4479501,R
2408261,3,4479632,R
2408271,3,4479763,R
2408282,3,4479895,R
2408293,3,4480028,R
2408303,3,4480159,R
2408313,3,4480286,R
2408323,3,4480413,R
2408333,3,4480539,R
2408343,3,4480662,R
2408353,3,4480783,R
2408363,3,4480903,R
2408373,3,4481025,R
2408383,3,4481146,R
2408393,3,4481270,R
2408403,3,4481395,R
2408413,3,4481522,R
2408423,3,4481653,R
2408433,3,4481786,R
2408443,3,4481917,R
2408453,3,4482045,R
2408463,3,4482173,R
2408473,3,4482305,R
2408483,3,4482445,R
2408493,3,4482599,R
2408503,3,4482749,R
2408513,3,4482905,R
2408523,3,4483058,R
2408533,3,4483207,R
2408544,3,4483363,R
2408551,3,4483518,R
2408559,3,4483680,R
2408569,3,4483835,R
2408579,3,4483993,R
2408586,3,4484151,R
2408596,3,4484309,R
2408603,3,4484465,R
2408614,3,4484621,R
2408624,3,4484773,R
2408634,3,4484922,R
2408642,3,4485072,R
2408652,3,4485225,R
2408662,3,4485378,R
2408669,3,4485527,R
2408679,3,4485673,R
2408689,3,4485818,R
2408699,3,4485962,R
2408706,3,4486104,R
2408716,3,4486240,R
2408726,3,4486374,R
2408733,3,4486505,R
2408743,3,4486635,R
2408753,3,4486762,R
2408763,3,4486887,R
2408773,3,4487010,R
2408783,3,4487132,R
2408790,3,4487253,R
2408797,3,4487374,R
2408807,3,4487492,R
2408817,3,4487610,R
2408827,3,4487730,R
2408837,3,4487852,R
2408847,3,4487982,R
2408857,3,4488120,R
2408867,3,4488255,R
2408877,3,4488396,R
2408887,3,4488539,R
2408897,3,4488693,R
2408907,3,4488852,R
2408917,3,4489017,R
2408927,3,4489184,R
2408937,3,4489346,R
2408947,3,4489498,R
2408957,3,4489647,R
2408967,3,4489794,R
2408977,3,4489941,R
2408987,3,4490081,R
2408997,3,4490224,R
2409007,3,4490367,R
2409017,3,4490511,R
2409027,3,4490650,R
2409037,3,4490793,R
2409048,3,4490937,R
2409058,3,4491083,R
2409068,3,4491232,R
2409078,3,4491381,R
2409088,3,4491531,R
2409098,3,4491684,R
2409108,3,4491835,R
2409118,3,4491981,R
2409128,3,4492125,R
2409138,3,4492265,R
2409148,3,4492400,R
2409155,3,4492536,R
2409165,3,4492670,R
2409175,3,4492801,R
2409185,3,4492931,R
2409195,3,4493060,R
2409206,3,4493188,R
2409216,3,4493316,R
2409226,3,4493443,R
2409236,3,4493567,R
2409247,3,4493688,R
2409257,3,4493808,R
2409267,3,4493927,R
2409277,3,4494048,R
2409287,3,4494181,R
2409297,3,4494336,R
2409304,3,4494491,R
2409314,3,4494650,R
2409324,3,4494813,R
2409335,3,4494976,R
2409345,3,4495135,R
2409355,3,4495287,R
2409365,3,4495434,R
2409375,3,4495580,R
2409386,3,4495716,R
2409397,3,4495851,R
2409408,3,4495984,R
2409418,3,4496117,R
2409428,3,4496251,R
2409438,3,4496388,R
2409449,3,4496530,R
2409459,3,4496677,R
2409469,3,4496831,R
2409479,3,4496981,R
2409490,3,4497132,R
2409500,3,4497281,R
2409510,3,4497428,R
2409520,3,4497567,R
2409530,3,4497706,R
2409540,3,4497843,R
2409550,3,4497978,R
2409561,3,4498113,R
2409571,3,4498247,R
2409581,3,4498383,R
2409591,3,4498519,R
2409601,3,4498654,R
2409611,3,4498786,R
2409621,3,4498925,R
2409631,3,4499069,R
2409641,3,4499221,R
2409651,3,4499377,R
2409661,3,4499528,R
2409671,3,4499679,R
2409681,3,4499830,R
2409691,3,4499980,R
2409701,3,4500127,R
2409711,3,4500277,R
2409721,3,4500425,R
2409731,3,4500571,R
2409741,3,4500716,R
2409751,3,4500866,R
2409761,3,4501012,R
2409771,3,4501157,R
2409781,3,4501296,R
2409791,3,4501441,R
2409801,3,4501583,R
2409811,3,4501730,R
2409821,3,4501876,R
2409829,3,4502028,R
2409836,3,4502181,R
2409846,3,4502329,R
2409856,3,4502479,R
2409866,3,4502626,R
2409873,3,4502777,R
2409880,3,4502925,R
2409887,3,4503073,R
2409897,3,4503220,R
2409907,3,4503368,R
2409917,3,4503512,R
2409928,3,4503658,R
2409938,3,4503805,R
2409948,3,4503957,R
2409958,3,4504108,R
2409968,3,4504261,R
2409978,3,4504416,R
2409985,3,4504566,R
2409992,3,4504715,R
2410002,3,4504860,R
2410012,3,4505002,R
2410022,3,4505140,R
2410033,3,4505280,R
2410040,3,4505421,R
2410050,3,4505566,R
2410060,3,4505710,R
2410070,3,4505854,R
2410080,3,4505999,R
2410090,3,4506144,R
2410100,3,4506284,R
2410111,3,4506428,R
2410122,3,4506568,R
2410132,3,4506707,R
2410142,3,4506842,R
2410152,3,4506980,R
2410159,3,4507118,R
2410169,3,4507250,R
2410176,3,4507385,R
2410186,3,4507521,R
2410196,3,4507654,R
2410206,3,4507794,R
2410216,3,4507935,R
2410226,3,4508075,R
2410236,3,4508209,R
2410246,3,4508343,R
2410257,3,4508475,R
2410268,3,4508606,R
2410279,3,4508736,R
2410290,3,4508864,R
2410300,3,4508991,R
2410311,3,4509116,R
2410318,3,4509241,R
2410329,3,4509368,R
2410339,3,4509502,R
2410349,3,4509647,R
2410359,3,4509799,R
2410369,3,4509943,R
2410380,3,4510088,R
2410387,3,4510230,R
2410397,3,4510372,R
2410407,3,4510513,R
2410414,3,4510653,R
2410425,3,4510796,R
2410436,3,4510940,R
2410443,3,4511080,R
2410454,3,4511224,R
2410465,3,4511367,R
2410475,3,4511509,R
2410485,3,4511648,R
2410495,3,4511790,R
2410505,3,4511932,R
2410515,3,4512071,R
2410522,3,4512207,R
2410532,3,4512341,R
2410539,3,4512475,R
2410549,3,4512607,R
2410559,3,4512742,R
2410569,3,4512875,R
2410579,3,4513013,R
2410589,3,4513154,R
2410599,3,4513295,R
2410609,3,4513445,R
2410620,3,4513600,R
2410630,3,4513762,R
2410640,3,4513923,R
2410650,3,4514076,R
2410661,3,4514228,R
2410671,3,4514377,R
2410678,3,4514522,R
2410688,3,4514669,R
2410695,3,4514815,R
2410705,3,4514964,R
2410715,3,4515108,R
2410725,3,4515255,R
2410735,3,4515401,R
2410745,3,4515546,R
2410755,3,4515689,R
2410766,3,4515836,R
2410776,3,4515982,R
2410787,3,4516128,R
2410797,3,4516270,R
2410807,3,4516408,R
2410817,3,4516543,R
2410824,3,4516675,R
2410834,3,4516805,R
2410844,3,4516939,R
2410854,3,4517074,R
2410864,3,4517213,R
2410874,3,4517356,R
2410884,3,4517500,R
2410894,3,4517648,R
2410904,3,4517798,R
2410914,3,4517953,R
2410924,3,4518105,R
2410934,3,4518253,R
2410941,3,4518398,R
2410951,3,4518537,R
2410961,3,4518673,R
2410968,3,4518804,R
2410978,3,4518938,R
2410985,3,4519069,R
2410992,3,4519197,R
2411002,3,4519327,R
2411012,3,4519458,R
2411022,3,4519592,R
2411033,3,4519730,R
2411043,3,4519866,R
2411054,3,4520000,R
2411065,3,4520142,R
2411075,3,4520293,R
2411085,3,4520450,R
2411095,3,4520598,R
2411105,3,4520741,R
2411115,3,4520883,R
2411125,3,4521035,R
2411135,3,4521189,R
2411146,3,4521340,R
2411156,3,4521488,R
2411166,3,4521628,R
2411176,3,4521763,R
2411187,3,4521896,R
2411197,3,4522025,R
2411207,3,4522153,R
2411215,3,4522280,R
2411226,3,4522408,R
2411237,3,4522540,R
2411248,3,4522676,R
2411258,3,4522819,R
2411268,3,4522970,R
2411278,3,4523126,R
2411289,3,4523283,R
2411299,3,4523442,R
2411309,3,4523598,R
2411319,3,4523747,R
2411329,3,4523890,R
2411339,3,4524031,R
2411349,3,4524173,R
2411360,3,4524316,R
2411370,3,4524464,R
2411380,3,4524615,R
2411390,3,4524765,R
2411400,3,4524911,R
2411410,3,4525055,R
2411420,3,4525198,R
2411430,3,4525337,R
2411441,3,4525480,R
2411451,3,4525626,R
2411461,3,4525770,R
2411468,3,4525915,R
2411478,3,4526063,R
2411488,3,4526211,R
2411498,3,4526362,R
2411508,3,4526513,R
2411518,3,4526698,R
2411528,3,4526870,R
2411538,3,4527034,R
2411545,3,4527193,R
2411555,3,4527343,R
2411565,3,4527484,R
