id,lead,sample,feature
197290,1,2927702,N
197293,1,2927719,)
197300,1,2927837,N
197303,1,2927852,)
197310,1,2927970,N
197313,1,2927987,)
197320,1,2928098,N
197323,1,2928115,)
197330,1,2928225,N
197333,1,2928240,)
197340,1,2928354,N
197343,1,2928371,)
197350,1,2928482,N
197353,1,2928500,)
197360,1,2928618,N
197363,1,2928635,)
197370,1,2928754,N
197373,1,2928771,)
197380,1,2928897,N
197383,1,2928912,)
197390,1,2929037,N
197393,1,2929052,)
197400,1,2929174,N
197403,1,2929191,)
197410,1,2929314,N
197413,1,2929331,)
197420,1,2929453,N
197423,1,2929468,)
197430,1,2929586,N
197433,1,2929603,)
197440,1,2929722,N
197443,1,2929739,)
197450,1,2929858,N
197453,1,2929875,)
197460,1,2929989,N
197463,1,2930004,)
197470,1,2930118,N
197473,1,2930135,)
197480,1,2930242,N
197483,1,2930259,)
197490,1,2930373,N
197493,1,2930388,)
197500,1,2930501,N
197503,1,2930516,)
197510,1,2930629,N
197513,1,2930644,)
197520,1,2930754,N
197523,1,2930771,)
197530,1,2930886,N
197533,1,2930903,)
197540,1,2931017,N
197543,1,2931032,)
197550,1,2931150,N
197553,1,2931167,)
197560,1,2931289,N
197563,1,2931304,)
197570,1,2931422,N
197573,1,2931439,)
197580,1,2931569,N
197583,1,2931584,)
197590,1,2931718,N
197593,1,2931735,)
197600,1,2931866,N
197603,1,2931883,)
197610,1,2932014,N
197613,1,2932031,)
197620,1,2932165,N
197623,1,2932180,)
197630,1,2932306,N
197633,1,2932323,)
197640,1,2932449,N
197643,1,2932464,)
197650,1,2932585,N
197653,1,2932600,)
197660,1,2932718,N
197663,1,2932735,)
197670,1,2932849,N
197673,1,2932864,)
197680,1,2932981,N
197683,1,2932996,)
197690,1,2933113,N
197693,1,2933128,)
197700,1,2933257,N
197703,1,2933272,)
197710,1,2933413,N
197713,1,2933428,)
197720,1,2933573,N
197723,1,2933588,)
197730,1,2933729,N
197733,1,2933744,)
197740,1,2933877,N
197743,1,2933892,)
197750,1,2934021,N
197753,1,2934036,)
197760,1,2934162,N
197763,1,2934179,)
197770,1,2934301,N
197773,1,2934316,)
197780,1,2934430,N
197783,1,2934447,)
197790,1,2934566,N
197793,1,2934583,)
197800,1,2934702,N
197803,1,2934719,)
197810,1,2934838,N
197813,1,2934855,)
197820,1,2934978,N
197823,1,2934992,)
197830,1,2935117,N
197833,1,2935132,)
197840,1,2935253,N
197843,1,2935268,)
197850,1,2935390,N
197853,1,2935407,)
197860,1,2935529,N
197863,1,2935544,)
197870,1,2935662,N
197873,1,2935679,)
197880,1,2935797,N
197883,1,2935812,)
197890,1,2935930,N
197893,1,2935947,)
197900,1,2936062,N
197903,1,2936079,)
197910,1,2936193,N
197913,1,2936208,)
197920,1,2936326,N
197923,1,2936343,)
197930,1,2936465,N
197933,1,2936480,)
197940,1,2936613,N
197943,1,2936628,)
197950,1,2936757,N
197953,1,2936772,)
197960,1,2936901,N
197963,1,2936916,)
197970,1,2937049,N
197973,1,2937064,)
197980,1,2937190,N
197983,1,2937207,)
197990,1,2937333,N
197993,1,2937348,)
198000,1,2937473,N
198003,1,2937488,)
198010,1,2937605,N
198013,1,2937620,)
198020,1,2937738,N
198023,1,2937755,)
198030,1,2937869,N
198033,1,2937884,)
198040,1,2937993,N
198043,1,2938008,)
198050,1,2938126,N
198053,1,2938143,)
198060,1,2938261,N
198063,1,2938276,)
198070,1,2938398,N
198073,1,2938415,)
198080,1,2938534,N
198083,1,2938551,)
198090,1,2938673,N
198093,1,2938688,)
198100,1,2938806,N
198103,1,2938823,)
198110,1,2938930,N
198113,1,2938947,)
198120,1,2939062,N
198123,1,2939079,)
198130,1,2939190,N
198133,1,2939207,)
198140,1,2939321,N
198143,1,2939336,)
198150,1,2939457,N
198153,1,2939472,)
198160,1,2939594,N
198163,1,2939611,)
198170,1,2939730,N
198173,1,2939747,)
198180,1,2939862,N
198183,1,2939879,)
198190,1,2939993,N
198193,1,2940008,)
198200,1,2940121,N
198203,1,2940136,)
198210,1,2940246,N
198213,1,2940263,)
198220,1,2940373,N
198223,1,2940388,)
198230,1,2940498,N
198233,1,2940515,)
198240,1,2940621,N
198243,1,2940636,)
198250,1,2940745,N
198253,1,2940760,)
198260,1,2940870,N
198263,1,2940887,)
198270,1,2941002,N
198273,1,2941019,)
198280,1,2941138,N
198283,1,2941155,)
198290,1,2941277,N
198293,1,2941292,)
198300,1,2941414,N
198303,1,2941431,)
198310,1,2941553,N
198313,1,2941568,)
198320,1,2941685,N
198323,1,2941700,)
198330,1,2941817,N
198333,1,2941832,)
198340,1,2941949,N
198343,1,2941964,)
198350,1,2942078,N
198353,1,2942095,)
198360,1,2942205,N
198363,1,2942220,)
198370,1,2942330,N
198373,1,2942347,)
198380,1,2942454,N
198383,1,2942471,)
198390,1,2942578,N
198393,1,2942595,)
198400,1,2942706,N
198403,1,2942723,)
198410,1,2942842,N
198413,1,2942859,)
198420,1,2942986,N
198423,1,2943003,)
198430,1,2943134,N
198433,1,2943151,)
198440,1,2943281,N
198443,1,2943296,)
198450,1,2943425,N
198453,1,2943440,)
198460,1,2943558,N
198463,1,2943575,)
198470,1,2943690,N
198473,1,2943707,)
198480,1,2943814,N
198483,1,2943831,)
198490,1,2943942,N
198493,1,2943959,)
198500,1,2944070,N
198503,1,2944087,)
198510,1,2944206,N
198513,1,2944223,)
198520,1,2944353,N
198523,1,2944368,)
198530,1,2944501,N
198533,1,2944516,)
198540,1,2944634,N
198543,1,2944651,)
198550,1,2944773,N
198553,1,2944788,)
198560,1,2944906,N
198563,1,2944923,)
198570,1,2945034,N
198573,1,2945051,)
198580,1,2945162,N
198583,1,2945179,)
198590,1,2945290,N
198593,1,2945307,)
198600,1,2945422,N
198603,1,2945439,)
198610,1,2945558,N
198613,1,2945575,)
198620,1,2945694,N
198623,1,2945711,)
198630,1,2945838,N
198633,1,2945855,)
198640,1,2945981,N
198643,1,2945996,)
198650,1,2946122,N
198653,1,2946139,)
198660,1,2946254,N
198663,1,2946272,)
198670,1,2946393,N
198673,1,2946408,)
198680,1,2946533,N
198683,1,2946548,)
198690,1,2946669,N
198693,1,2946684,)
198700,1,2946806,N
198703,1,2946823,)
198710,1,2946937,N
198713,1,2946952,)
198720,1,2947073,N
198723,1,2947088,)
198730,1,2947202,N
198733,1,2947219,)
198740,1,2947333,N
198743,1,2947348,)
198750,1,2947462,N
198753,1,2947479,)
198760,1,2947593,N
198763,1,2947608,)
198770,1,2947722,N
198773,1,2947739,)
198780,1,2947850,N
198783,1,2947867,)
198790,1,2947977,N
198793,1,2947992,)
198800,1,2948106,N
198803,1,2948123,)
198810,1,2948238,N
198813,1,2948255,)
198820,1,2948366,N
198823,1,2948383,)
198830,1,2948490,N
198833,1,2948507,)
198840,1,2948613,N
198843,1,2948628,)
198850,1,2948738,N
198853,1,2948755,)
198860,1,2948861,N
198863,1,2948876,)
198870,1,2948986,N
198873,1,2949003,)
198880,1,2949118,N
198883,1,2949135,)
198890,1,2949254,N
198893,1,2949271,)
198900,1,2949401,N
198903,1,2949415,)
198910,1,2949537,N
198913,1,2949552,)
198920,1,2949678,N
198923,1,2949695,)
198930,1,2949810,N
198933,1,2949827,)
198940,1,2949942,N
198943,1,2949959,)
198950,1,2950070,N
198953,1,2950087,)
198960,1,2950202,N
198963,1,2950219,)
198970,1,2950330,N
198973,1,2950347,)
198980,1,2950462,N
198983,1,2950479,)
198990,1,2950598,N
198993,1,2950615,)
199000,1,2950733,N
199003,1,2950748,)
199010,1,2950866,N
199013,1,2950883,)
199020,1,2950997,N
199023,1,2951012,)
199030,1,2951130,N
199033,1,2951147,)
199040,1,2951262,N
199043,1,2951279,)
199050,1,2951398,N
199053,1,2951415,)
199060,1,2951538,N
199063,1,2951555,)
199070,1,2951681,N
199073,1,2951696,)
199080,1,2951822,N
199083,1,2951839,)
199090,1,2951958,N
199093,1,2951975,)
199100,1,2952097,N
199103,1,2952112,)
199110,1,2952230,N
199113,1,2952244,)
199120,1,2952361,N
199123,1,2952376,)
199130,1,2952490,N
199133,1,2952507,)
199140,1,2952614,N
199143,1,2952631,)
199150,1,2952742,N
199153,1,2952759,)
199160,1,2952873,N
199163,1,2952887,)
199170,1,2953001,N
199173,1,2953016,)
199180,1,2953133,N
199183,1,2953148,)
199190,1,2953266,N
199193,1,2953283,)
199200,1,2953406,N
199203,1,2953423,)
199210,1,2953549,N
199213,1,2953564,)
199220,1,2953686,N
199223,1,2953703,)
199230,1,2953829,N
199233,1,2953844,)
199240,1,2953969,N
199243,1,2953984,)
199250,1,2954105,N
199253,1,2954120,)
199260,1,2954246,N
199263,1,2954263,)
199270,1,2954385,N
199273,1,2954400,)
199280,1,2954525,N
199283,1,2954543,)
199290,1,2954669,N
199293,1,2954684,)
199300,1,2954809,N
199303,1,2954824,)
199310,1,2954957,N
199313,1,2954972,)
199320,1,2955098,N
199323,1,2955115,)
199330,1,2955238,N
199333,1,2955255,)
199340,1,2955373,N
199343,1,2955391,)
199350,1,2955510,N
199353,1,2955527,)
199360,1,2955642,N
199363,1,2955659,)
199370,1,2955773,N
199373,1,2955788,)
199380,1,2955901,N
199383,1,2955916,)
199390,1,2956026,N
199393,1,2956043,)
199400,1,2956149,N
199403,1,2956164,)
199410,1,2956273,N
199413,1,2956288,)
199420,1,2956394,N
199423,1,2956411,)
199430,1,2956521,N
199433,1,2956536,)
199440,1,2956646,N
199443,1,2956663,)
199450,1,2956777,N
199453,1,2956792,)
199460,1,2956910,N
199463,1,2956927,)
199470,1,2957050,N
199473,1,2957067,)
199480,1,2957190,N
199483,1,2957207,)
199490,1,2957337,N
199493,1,2957352,)
199500,1,2957481,N
199503,1,2957496,)
199510,1,2957626,N
199513,1,2957643,)
199520,1,2957769,N
199523,1,2957784,)
199530,1,2957913,N
199533,1,2957928,)
199540,1,2958057,N
199543,1,2958071,)
199550,1,2958194,N
199553,1,2958211,)
199560,1,2958326,N
199563,1,2958347,)
199570,1,2958457,N
199573,1,2958475,)
199580,1,2958582,N
199583,1,2958599,)
199590,1,2958710,N
199593,1,2958727,)
199600,1,2958838,N
199603,1,2958855,)
199610,1,2958970,N
199613,1,2958987,)
199620,1,2959102,N
199623,1,2959119,)
199630,1,2959246,N
199633,1,2959263,)
199640,1,2959398,N
199643,1,2959415,)
199650,1,2959558,N
199653,1,2959575,)
199660,1,2959709,N
199663,1,2959724,)
199670,1,2959854,N
199673,1,2959871,)
199680,1,2959990,N
199683,1,2960007,)
199690,1,2960126,N
199693,1,2960143,)
199700,1,2960258,N
199703,1,2960275,)
199710,1,2960389,N
199713,1,2960404,)
199720,1,2960517,N
199723,1,2960532,)
199730,1,2960642,N
199733,1,2960659,)
199740,1,2960777,N
199743,1,2960792,)
199750,1,2960902,N
199753,1,2960919,)
199760,1,2961029,N
199763,1,2961044,)
199770,1,2961149,N
199773,1,2961164,)
199780,1,2961273,N
199783,1,2961288,)
199790,1,2961394,N
199793,1,2961411,)
199800,1,2961514,N
199803,1,2961531,)
199810,1,2961638,N
199813,1,2961655,)
199820,1,2961762,N
199823,1,2961779,)
199830,1,2961885,N
199833,1,2961899,)
199840,1,2962005,N
199843,1,2962020,)
199850,1,2962122,N
199853,1,2962139,)
199860,1,2962238,N
199863,1,2962255,)
199870,1,2962358,N
199873,1,2962375,)
199880,1,2962474,N
199883,1,2962491,)
199890,1,2962590,N
199893,1,2962607,)
199900,1,2962705,N
199903,1,2962720,)
199910,1,2962817,N
199913,1,2962832,)
199920,1,2962930,N
199923,1,2962947,)
199930,1,2963045,N
199933,1,2963060,)
199940,1,2963157,N
199943,1,2963172,)
199950,1,2963269,N
199953,1,2963284,)
199960,1,2963377,N
199963,1,2963392,)
199970,1,2963489,N
199973,1,2963503,)
199980,1,2963598,N
199983,1,2963615,)
199990,1,2963710,N
199993,1,2963727,)
200000,1,2963821,N
200003,1,2963835,)
200010,1,2963930,N
200013,1,2963947,)
200020,1,2964042,N
200023,1,2964059,)
200030,1,2964157,N
200033,1,2964172,)
200040,1,2964274,N
200043,1,2964288,)
200050,1,2964393,N
200053,1,2964408,)
200060,1,2964510,N
200063,1,2964527,)
200070,1,2964637,N
200073,1,2964652,)
200080,1,2964761,N
200083,1,2964776,)
200090,1,2964885,N
200093,1,2964900,)
200100,1,2965010,N
200103,1,2965027,)
200110,1,2965137,N
200113,1,2965152,)
200120,1,2965258,N
200123,1,2965276,)
200130,1,2965382,N
200133,1,2965399,)
200140,1,2965506,N
200143,1,2965523,)
200150,1,2965630,N
200153,1,2965647,)
200160,1,2965750,N
200163,1,2965767,)
200170,1,2965866,N
200173,1,2965883,)
200180,1,2965985,N
200183,1,2966000,)
200190,1,2966110,N
200193,1,2966127,)
200200,1,2966249,N
200203,1,2966264,)
200210,1,2966382,N
200213,1,2966400,)
200220,1,2966522,N
200223,1,2966540,)
200230,1,2966661,N
200233,1,2966676,)
200240,1,2966793,N
200243,1,2966808,)
200250,1,2966917,N
200253,1,2966932,)
200260,1,2967042,N
200263,1,2967059,)
200270,1,2967165,N
200273,1,2967180,)
200280,1,2967286,N
200283,1,2967303,)
200290,1,2967405,N
200293,1,2967420,)
200300,1,2967525,N
200303,1,2967539,)
200310,1,2967645,N
200313,1,2967660,)
200320,1,2967765,N
200323,1,2967780,)
200330,1,2967886,N
200333,1,2967903,)
200340,1,2968006,N
200343,1,2968023,)
200350,1,2968129,N
200353,1,2968144,)
200360,1,2968254,N
200363,1,2968268,)
200370,1,2968378,N
200373,1,2968395,)
200380,1,2968506,N
200383,1,2968523,)
200390,1,2968638,N
200393,1,2968655,)
200400,1,2968774,N
200403,1,2968788,)
200410,1,2968906,N
200413,1,2968923,)
200420,1,2969033,N
200423,1,2969048,)
200430,1,2969158,N
200433,1,2969175,)
200440,1,2969286,N
200443,1,2969303,)
200450,1,2969410,N
200453,1,2969427,)
200460,1,2969530,N
200463,1,2969548,)
200470,1,2969653,N
200473,1,2969668,)
200480,1,2969773,N
200483,1,2969788,)
200490,1,2969894,N
200493,1,2969911,)
200500,1,2970017,N
200503,1,2970032,)
200510,1,2970142,N
200513,1,2970159,)
200520,1,2970273,N
200523,1,2970288,)
200530,1,2970405,N
200533,1,2970420,)
200540,1,2970537,N
200543,1,2970552,)
200550,1,2970662,N
200553,1,2970679,)
200560,1,2970793,N
200563,1,2970808,)
200570,1,2970914,N
200573,1,2970931,)
200580,1,2971038,N
200583,1,2971055,)
200590,1,2971165,N
200593,1,2971179,)
200600,1,2971293,N
200603,1,2971308,)
200610,1,2971425,N
200613,1,2971440,)
200620,1,2971558,N
200623,1,2971575,)
200630,1,2971689,N
200633,1,2971704,)
200640,1,2971810,N
200643,1,2971827,)
200650,1,2971937,N
200653,1,2971952,)
200660,1,2972058,N
200663,1,2972075,)
200670,1,2972182,N
200673,1,2972199,)
200680,1,2972310,N
200683,1,2972327,)
200690,1,2972442,N
200693,1,2972459,)
200700,1,2972581,N
200703,1,2972596,)
200710,1,2972721,N
200713,1,2972736,)
200720,1,2972869,N
200723,1,2972884,)
200730,1,2973021,N
200733,1,2973036,)
200740,1,2973170,N
200743,1,2973187,)
200750,1,2973321,N
200753,1,2973336,)
200760,1,2973462,N
200763,1,2973480,)
200770,1,2973601,N
200773,1,2973616,)
200780,1,2973730,N
200783,1,2973747,)
200790,1,2973861,N
200793,1,2973876,)
200800,1,2973993,N
200803,1,2974008,)
200810,1,2974126,N
200813,1,2974143,)
200820,1,2974261,N
200823,1,2974276,)
200830,1,2974394,N
200833,1,2974411,)
200840,1,2974533,N
200843,1,2974548,)
200850,1,2974662,N
200853,1,2974679,)
200860,1,2974793,N
200863,1,2974808,)
200870,1,2974926,N
200873,1,2974943,)
200880,1,2975062,N
200883,1,2975079,)
200890,1,2975198,N
200893,1,2975215,)
200900,1,2975337,N
200903,1,2975352,)
200910,1,2975478,N
200913,1,2975495,)
200920,1,2975622,N
200923,1,2975639,)
200930,1,2975766,N
200933,1,2975783,)
200940,1,2975901,N
200943,1,2975916,)
200950,1,2976029,N
200953,1,2976044,)
200960,1,2976154,N
200963,1,2976171,)
200970,1,2976281,N
200973,1,2976296,)
200980,1,2976413,N
200983,1,2976428,)
200990,1,2976558,N
200993,1,2976575,)
201000,1,2976710,N
201003,1,2976727,)
201010,1,2976869,N
201013,1,2976884,)
201020,1,2977029,N
201023,1,2977044,)
201030,1,2977189,N
201033,1,2977204,)
201040,1,2977346,N
201043,1,2977363,)
201050,1,2977502,N
201053,1,2977519,)
201060,1,2977654,N
201063,1,2977671,)
201070,1,2977797,N
201073,1,2977812,)
201080,1,2977941,N
201083,1,2977955,)
201090,1,2978086,N
201093,1,2978103,)
201100,1,2978237,N
201103,1,2978252,)
201110,1,2978382,N
201113,1,2978399,)
201120,1,2978529,N
201123,1,2978544,)
201130,1,2978673,N
201133,1,2978688,)
201140,1,2978814,N
201143,1,2978831,)
201150,1,2978954,N
201153,1,2978971,)
201160,1,2979090,N
201163,1,2979107,)
201170,1,2979226,N
201173,1,2979243,)
201180,1,2979362,N
201183,1,2979379,)
201190,1,2979502,N
201193,1,2979519,)
201200,1,2979646,N
201203,1,2979663,)
201210,1,2979786,N
201213,1,2979803,)
201220,1,2979930,N
201223,1,2979944,)
201230,1,2980070,N
201233,1,2980087,)
201240,1,2980213,N
201243,1,2980228,)
201250,1,2980350,N
201253,1,2980367,)
201260,1,2980494,N
201263,1,2980511,)
201270,1,2980641,N
201273,1,2980656,)
201280,1,2980790,N
201283,1,2980807,)
201290,1,2980941,N
201293,1,2980956,)
201300,1,2981085,N
201303,1,2981100,)
201310,1,2981226,N
201313,1,2981243,)
201320,1,2981366,N
201323,1,2981383,)
201330,1,2981505,N
201333,1,2981520,)
201340,1,2981642,N
201343,1,2981659,)
201350,1,2981777,N
201353,1,2981792,)
201360,1,2981914,N
201363,1,2981931,)
201370,1,2982062,N
201373,1,2982076,)
201380,1,2982234,N
201383,1,2982248,)
201390,1,2982406,N
201393,1,2982423,)
201400,1,2982573,N
201403,1,2982588,)
201410,1,2982726,N
201413,1,2982743,)
201420,1,2982877,N
201423,1,2982892,)
201430,1,2983026,N
201433,1,2983043,)
201440,1,2983173,N
201443,1,2983188,)
201450,1,2983313,N
201453,1,2983328,)
201460,1,2983446,N
201463,1,2983463,)
201470,1,2983578,N
201473,1,2983595,)
201480,1,2983710,N
201483,1,2983727,)
201490,1,2983846,N
201493,1,2983863,)
201500,1,2983990,N
201503,1,2984007,)
201510,1,2984137,N
201513,1,2984152,)
201520,1,2984285,N
201523,1,2984299,)
201530,1,2984438,N
201533,1,2984452,)
201540,1,2984590,N
201543,1,2984607,)
201550,1,2984737,N
201553,1,2984752,)
201560,1,2984882,N
201563,1,2984899,)
201570,1,2985026,N
201573,1,2985043,)
201580,1,2985166,N
201583,1,2985183,)
201590,1,2985310,N
201593,1,2985327,)
201600,1,2985454,N
201603,1,2985471,)
201610,1,2985601,N
201613,1,2985616,)
201620,1,2985746,N
201623,1,2985763,)
201630,1,2985890,N
201633,1,2985907,)
201640,1,2986030,N
201643,1,2986047,)
201650,1,2986169,N
201653,1,2986183,)
201660,1,2986298,N
201663,1,2986315,)
201670,1,2986426,N
201673,1,2986443,)
201680,1,2986554,N
201683,1,2986568,)
201690,1,2986689,N
201693,1,2986704,)
201700,1,2986838,N
201703,1,2986855,)
201710,1,2987001,N
201713,1,2987016,)
201720,1,2987166,N
201723,1,2987180,)
201730,1,2987321,N
201733,1,2987336,)
201740,1,2987478,N
201743,1,2987495,)
201750,1,2987634,N
201753,1,2987651,)
201760,1,2987786,N
201763,1,2987803,)
201770,1,2987937,N
201773,1,2987952,)
201780,1,2988081,N
201783,1,2988096,)
201790,1,2988217,N
201793,1,2988232,)
201800,1,2988354,N
201803,1,2988371,)
201810,1,2988489,N
201813,1,2988504,)
201820,1,2988622,N
201823,1,2988639,)
201830,1,2988758,N
201833,1,2988772,)
201840,1,2988894,N
201843,1,2988911,)
201850,1,2989041,N
201853,1,2989055,)
201860,1,2989189,N
201863,1,2989204,)
201870,1,2989342,N
201873,1,2989359,)
201880,1,2989497,N
201883,1,2989512,)
201890,1,2989646,N
201893,1,2989663,)
201900,1,2989786,N
201903,1,2989803,)
201910,1,2989926,N
201913,1,2989943,)
201920,1,2990062,N
201923,1,2990079,)
201930,1,2990202,N
201933,1,2990216,)
201940,1,2990346,N
201943,1,2990360,)
201950,1,2990486,N
201953,1,2990503,)
201960,1,2990633,N
201963,1,2990647,)
201970,1,2990781,N
201973,1,2990795,)
201980,1,2990933,N
201983,1,2990947,)
201990,1,2991082,N
201993,1,2991099,)
202000,1,2991234,N
202003,1,2991251,)
202010,1,2991386,N
202013,1,2991403,)
202020,1,2991538,N
202023,1,2991555,)
202030,1,2991685,N
202033,1,2991700,)
202040,1,2991825,N
202043,1,2991840,)
202050,1,2991965,N
202053,1,2991979,)
202060,1,2992102,N
202063,1,2992119,)
202070,1,2992242,N
202073,1,2992256,)
202080,1,2992381,N
202083,1,2992396,)
202090,1,2992514,N
202093,1,2992531,)
202100,1,2992653,N
202103,1,2992668,)
202110,1,2992786,N
202113,1,2992803,)
202120,1,2992922,N
202123,1,2992939,)
202130,1,2993058,N
202133,1,2993079,)
202140,1,2993206,N
202143,1,2993223,)
202150,1,2993358,N
202153,1,2993375,)
202160,1,2993517,N
202163,1,2993532,)
202170,1,2993677,N
202173,1,2993692,)
202180,1,2993829,N
202183,1,2993844,)
202190,1,2993974,N
202193,1,2993988,)
202200,1,2994110,N
202203,1,2994127,)
202210,1,2994241,N
202213,1,2994256,)
202220,1,2994369,N
202223,1,2994384,)
202230,1,2994501,N
202233,1,2994515,)
202240,1,2994638,N
202243,1,2994652,)
202250,1,2994793,N
202253,1,2994807,)
202260,1,2994942,N
202263,1,2994959,)
202270,1,2995093,N
202273,1,2995108,)
202280,1,2995242,N
202283,1,2995259,)
202290,1,2995393,N
202293,1,2995408,)
202300,1,2995541,N
202303,1,2995556,)
202310,1,2995686,N
202313,1,2995703,)
202320,1,2995834,N
202323,1,2995848,)
202330,1,2995981,N
202333,1,2995996,)
202340,1,2996125,N
202343,1,2996140,)
202350,1,2996262,N
202353,1,2996280,)
202360,1,2996402,N
202363,1,2996419,)
202370,1,2996541,N
202373,1,2996555,)
202380,1,2996677,N
202383,1,2996691,)
202390,1,2996813,N
202393,1,2996827,)
202400,1,2996945,N
202403,1,2996960,)
202410,1,2997078,N
202413,1,2997095,)
202420,1,2997213,N
202423,1,2997227,)
202430,1,2997349,N
202433,1,2997363,)
202440,1,2997485,N
202443,1,2997500,)
202450,1,2997625,N
202453,1,2997640,)
202460,1,2997762,N
202463,1,2997779,)
202470,1,2997897,N
202473,1,2997912,)
202480,1,2998026,N
202483,1,2998043,)
202490,1,2998150,N
202493,1,2998167,)
202500,1,2998274,N
202503,1,2998291,)
202510,1,2998402,N
202513,1,2998416,)
202520,1,2998534,N
202523,1,2998548,)
202530,1,2998674,N
202533,1,2998691,)
202540,1,2998818,N
202543,1,2998835,)
202550,1,2998965,N
202553,1,2998980,)
202560,1,2999105,N
202563,1,2999120,)
202570,1,2999246,N
202573,1,2999263,)
202580,1,2999389,N
202583,1,2999403,)
202590,1,2999526,N
202593,1,2999543,)
202600,1,2999662,N
202603,1,2999679,)
202610,1,2999794,N
202613,1,2999811,)
202620,1,2999922,N
202623,1,2999939,)
202630,1,3000053,N
202633,1,3000067,)
202640,1,3000181,N
202643,1,3000196,)
202650,1,3000310,N
202653,1,3000327,)
202660,1,3000441,N
202663,1,3000456,)
202670,1,3000585,N
202673,1,3000600,)
202680,1,3000762,N
202683,1,3000779,)
202690,1,3000930,N
202693,1,3000947,)
202700,1,3001101,N
202703,1,3001116,)
202710,1,3001266,N
202713,1,3001283,)
202720,1,3001430,N
202723,1,3001447,)
202730,1,3001582,N
202733,1,3001599,)
202740,1,3001729,N
202743,1,3001744,)
202750,1,3001869,N
202753,1,3001884,)
202760,1,3002002,N
202763,1,3002019,)
202770,1,3002134,N
202773,1,3002151,)
202780,1,3002266,N
202783,1,3002283,)
202790,1,3002398,N
202793,1,3002415,)
202800,1,3002533,N
202803,1,3002548,)
202810,1,3002674,N
202813,1,3002691,)
202820,1,3002821,N
202823,1,3002836,)
202830,1,3002974,N
202833,1,3002991,)
202840,1,3003130,N
202843,1,3003144,)
202850,1,3003286,N
202853,1,3003300,)
202860,1,3003434,N
202863,1,3003451,)
202870,1,3003577,N
202873,1,3003591,)
202880,1,3003714,N
202883,1,3003731,)
202890,1,3003854,N
202893,1,3003868,)
202900,1,3003993,N
202903,1,3004008,)
202910,1,3004130,N
202913,1,3004147,)
202920,1,3004266,N
202923,1,3004283,)
202930,1,3004401,N
202933,1,3004416,)
202940,1,3004534,N
202943,1,3004548,)
202950,1,3004665,N
202953,1,3004680,)
202960,1,3004794,N
202963,1,3004808,)
202970,1,3004921,N
202973,1,3004936,)
202980,1,3005050,N
202983,1,3005064,)
202990,1,3005181,N
202993,1,3005196,)
203000,1,3005317,N
203003,1,3005332,)
203010,1,3005458,N
203013,1,3005475,)
203020,1,3005601,N
203023,1,3005616,)
203030,1,3005749,N
203033,1,3005763,)
203040,1,3005894,N
203043,1,3005911,)
203050,1,3006046,N
203053,1,3006063,)
203060,1,3006198,N
203063,1,3006215,)
203070,1,3006349,N
203073,1,3006364,)
203080,1,3006490,N
203083,1,3006507,)
203090,1,3006626,N
203093,1,3006643,)
203100,1,3006758,N
203103,1,3006775,)
203110,1,3006885,N
203113,1,3006900,)
203120,1,3007013,N
203123,1,3007028,)
203130,1,3007138,N
203133,1,3007155,)
203140,1,3007270,N
203143,1,3007287,)
203150,1,3007421,N
203153,1,3007435,)
203160,1,3007574,N
203163,1,3007591,)
203170,1,3007729,N
203173,1,3007744,)
203180,1,3007890,N
203183,1,3007907,)
203190,1,3008053,N
203193,1,3008068,)
203200,1,3008214,N
203203,1,3008228,)
203210,1,3008370,N
203213,1,3008384,)
203220,1,3008522,N
203223,1,3008539,)
203230,1,3008666,N
203233,1,3008683,)
203240,1,3008810,N
203243,1,3008827,)
203250,1,3008950,N
203253,1,3008967,)
203260,1,3009090,N
203263,1,3009107,)
203270,1,3009230,N
203273,1,3009247,)
203280,1,3009374,N
203283,1,3009391,)
203290,1,3009521,N
203293,1,3009536,)
203300,1,3009666,N
203303,1,3009683,)
203310,1,3009805,N
203313,1,3009820,)
203320,1,3009941,N
203323,1,3009956,)
203330,1,3010074,N
203333,1,3010088,)
203340,1,3010210,N
203343,1,3010224,)
203350,1,3010354,N
203353,1,3010371,)
203360,1,3010501,N
203363,1,3010519,)
203370,1,3010650,N
203373,1,3010667,)
203380,1,3010801,N
203383,1,3010815,)
203390,1,3010950,N
203393,1,3010967,)
203400,1,3011102,N
203403,1,3011119,)
203410,1,3011249,N
203413,1,3011264,)
203420,1,3011385,N
203423,1,3011400,)
203430,1,3011521,N
203433,1,3011536,)
203440,1,3011653,N
203443,1,3011668,)
203450,1,3011785,N
203453,1,3011800,)
203460,1,3011918,N
203463,1,3011935,)
203470,1,3012049,N
203473,1,3012064,)
203480,1,3012185,N
203483,1,3012199,)
203490,1,3012314,N
203493,1,3012331,)
203500,1,3012449,N
203503,1,3012464,)
203510,1,3012585,N
203513,1,3012600,)
203520,1,3012722,N
203523,1,3012739,)
203530,1,3012862,N
203533,1,3012879,)
203540,1,3013009,N
203543,1,3013024,)
203550,1,3013150,N
203553,1,3013167,)
203560,1,3013298,N
203563,1,3013315,)
203570,1,3013446,N
203573,1,3013463,)
203580,1,3013590,N
203583,1,3013607,)
203590,1,3013726,N
203593,1,3013743,)
203600,1,3013866,N
203603,1,3013883,)
203610,1,3014002,N
203613,1,3014019,)
203620,1,3014137,N
203623,1,3014152,)
203630,1,3014270,N
203633,1,3014287,)
203640,1,3014402,N
